CASEID,MARITAL,B1AGE,AGEDISP,RACER,SEX_N,AGE_N,RACE_N,HSPNC_N,OTHERR_N,EDU_N,JOB1_N,JOB2_N,JOB3_N,JOB4_N,PHOUR_N,VHOUR_N,STDNT_N,SAMESEX,C1SITUAT,PARTNERS,PABUSE,ABUSENP,RELANAME,RELAEXFO,LENGTHTO,LENGTHON,LENGTH4,CHNGE_N,CODE1_N,DATE1_N,CODE2_N,DATE2_N,CODE3_N,DATE3_N,LIVE_N,LIVEWITH,LIVEWR,LIVNEVER,LIVALLYR,NOHOME,APART_N,APARTR,APART3,REASON1,REASON2,REASON3,REASON4,CHILDR,RETRN_N,REASONR1,REASONR2,REASONR3,REASONR4,REASONR5,CHILDCB,L28KIDSN,KIDSNUM,FOSTER_N,KIDLIV_N,KIDIV2_N,DECEASED,STDETAI,STEPCHIL
508510,  4,24,  6,1,  1, 66,  1,1,1,  2,  2,9999,9999,9999,9999,9999,777,0,3,2,1,0,  6,  1,  3,2,3,   2,9999, 1,9999, 1,9999,1,  2,  0,0,  0,  0,  2,  1,  1,0,   1,9999,9999,9999,0,   2,9999,9999,9999,9999,9999,0,  3,999,9999,9999,9999,0,  2,  2
508539,  5,39,  5,1,  1, 53,  1,1,1,888,  9,9999,9999,9999, 999,9999,777,0,1,1,1,0,  6,  1,  1,1,1,   2,9999, 1,9999, 1,9999,1,  2,  0,0,  0,  0,  1,  1,  1,0,   1,9999,9999,9999,0,   2,9999,9999,9999,9999,9999,0,  3,999,9999, 777,9999,0,  2,  2
508540,  6,44,  4,1,  1, 52,  1,1,1,  2,  9,9999,9999,9999, 999,9999,777,0,1,1,1,0,  5,  0,  4,2,4,   2,9999, 1,9999, 1,9999,1,  5,  1,1,  1,  0,  2,  4,  0,0, 999,9999,9999,9999,0,9999,9999,9999,9999,9999,9999,0,  3,999,9999, 777,9999,0,  2,  2
508541,  2,34,  1,1,  1, 30,  1,1,1,  4,  2,9999,9999,9999, 999,9999,777,0,1,1,1,0,  1,  0,  4,2,4,   2,9999, 1,9999, 1,9999,1,  1,  1,1,  0,  1,  2,  1,  1,0,  16,9999,9999,9999,1,   2,9999,9999,9999,9999,9999,0,  3,999,9999, 777,9999,0,  1,  1
508542,  4,50,  2,1,  1, 42,  1,1,1,  4,  9,9999,9999,9999, 999,9999,777,0,1,1,1,0,  2,  1,  4,2,4,   2,9999, 1,9999, 1,9999,1,  2,  0,0,  0,  0,  1,  1,  1,0,   1,9999,9999,9999,0,   2,9999,9999,9999,9999,9999,0,  3,999,9999, 777,9999,0,  2,  2
508543,  1,23,  1,1,  1, 27,  1,1,1,  3,  8,9999,9999,9999, 999,9999,777,0,1,1,1,0,  5,  0,  3,2,3,   1,   2,14,9999, 1,9999,1,  1,  1,1,  0,  1,  2,  1,  1,0,   1,9999,9999,9999,0,   1,  11,9999,9999,9999,9999,0,  3,999,9999, 777,9999,0,  2,  2
508544,  1,41,  6,1,  1, 63,  1,1,1,888,  9,9999,9999,9999, 999,9999,777,0,1,1,1,0,  6,  1,  6,2,4,   2,9999, 1,9999, 1,9999,1,  2,  0,0,  0,  0,  1,  1,  1,0,   8,9999,9999,9999,0,   2,9999,9999,9999,9999,9999,0,  1,  1,9999,   9,9999,0,  2,  2
508545,999,30,  1,1,  1, 33,  1,1,1,  4,  8,9999,9999,9999,9999,9999,777,0,3,2,1,0,  6,  1,  4,2,4,   2,9999, 1,9999, 1,9999,1,  5,  0,0,  1,  0,  2,  1,  1,0,   1,9999,9999,9999,0,   2,9999,9999,9999,9999,9999,0,  3,999,9999,9999,9999,0,  2,  2
508546,  1,35,  1,1,  1, 38,  1,1,1,  4,  2,9999,9999,9999, 999,9999,777,0,1,1,1,0,  5,  0,  5,2,4,   1,   2, 7,9999, 1,9999,1,  2,  0,0,  0,  0,  2,  1,  1,0,   6,9999,9999,9999,0,   1,  10,9999,9999,9999,9999,0,  1,  1,9999,   5,9999,0,  2,  2
508547,  1,38,  4,1,  1, 43,  1,1,1,  2,  8,9999,9999,9999, 999,9999,777,0,1,1,1,0,  5,  0,  1,1,1,   1,   2, 7,9999, 1,9999,1,  3,  1,1,  0,  0,  2,  1,  1,0,   6,9999,9999,9999,0,   1,  10,9999,9999,9999,9999,0,  3,999,9999, 777,9999,0,  2,  2
508551,  1,42,  4,1,  1, 49,  1,1,1,888,  2,9999,9999,9999, 999,9999,777,0,1,1,1,0,  6,  1,  5,2,4,   2,9999, 1,9999, 1,9999,1,  2,  0,0,  0,  0,  2,  1,  1,0,   1,9999,9999,9999,0,   2,9999,9999,9999,9999,9999,0,  3,999,9999, 777,9999,0,  2,  2
508553,  2,62,  1,1,  1, 63,  1,1,1,  4,  2,9999,9999,9999, 999,9999,777,0,1,1,1,0,  1,  0,  6,2,4,   2,9999, 1,9999, 1,9999,1,  1,  1,1,  0,  1,  2,  4,  0,0, 999,9999,9999,9999,0,9999,9999,9999,9999,9999,9999,0,  1,  3,9999, 999,9999,0,  2,  2
508573,  5,40,  1,1,  1, 39,  1,1,1,  4,  3,9999,9999,9999,  24,9999,777,0,1,1,1,0,  6,  1,  1,1,1,   1,   1,19,9999, 1,9999,1,  5,  0,0,  1,  0,  2,  1,  1,0,   1,9999,9999,9999,0,   2,9999,9999,9999,9999,9999,0,  3,999,9999, 777,9999,0,  1,  1
508583,  5,41,  6,1,  1, 67,  1,1,1,888,  9,9999,9999,9999,9999,9999,777,0,2,2,2,0,  5,  0,  1,1,1,   2,9999, 1,9999, 1,9999,1,  3,  1,1,  0,  0,  2,  4,  0,0,9999,9999,9999,9999,0,9999,9999,9999,9999,9999,9999,0,  3,999,9999,9999,9999,0,  2,  2
508584,  1,21,  5,1,  1, 34,  1,1,1,  4,  8,9999,9999,9999, 999,9999,777,0,1,1,1,0,  5,  0,  2,2,2,   1,   2, 5,9999, 1,9999,1,  2,  0,0,  0,  0,  2,  2,  1,0,  18,  10,9999,9999,0,   1,  11,  13,9999,9999,9999,0,  1,  1,9999,   1,9999,0,  1,  1
508585,  1,33,  1,2,  1, 34,  1,1,1,  4,  2,9999,9999,9999,9999,9999,777,0,3,2,1,0, 11,  1,  5,2,4,   1,   1,13,9999, 1,9999,1,  2,  0,0,  0,  0,  2,  1,  1,0,  18,   8,9999,9999,0,   2,9999,9999,9999,9999,9999,0,  1,  3,9999,   1,9999,0,  5,  2
508586,  1,36,  5,1,  1, 48,  3,1,1,  4,  2,9999,9999,9999,9999,9999,777,0,2,2,2,0,  5,  0,  3,2,3,   2,9999, 1,9999, 1,9999,1,  5,  0,0,  1,  0,  2,  1,  1,0,  10,  12,9999,9999,0,   1, 999,9999,9999,9999,9999,0,  3,999,9999,9999,9999,0,  1,  1
508600,  2,37,  6,1,  1, 58,  1,1,1,888,  2,9999,9999,9999, 999,9999,777,0,1,1,1,0,  1,  0,  6,2,4,   2,9999, 1,9999, 1,9999,1,  3,  1,1,  0,  0,  2,  1,  1,0,   1,9999,9999,9999,0,   2,9999,9999,9999,9999,9999,0,  1,  4,9999, 999,9999,0,  2,  2
508645,  1,47,  3,1,  1, 35,  1,1,1,  2,  9,9999,9999,9999, 999,9999,777,0,1,1,1,0,  6,  1,  2,2,2,   2,9999, 1,9999, 1,9999,1,  2,  0,0,  0,  0,  2,  1,  1,0,  22,9999,9999,9999,0,   2,9999,9999,9999,9999,9999,0,  3,999,9999, 777,9999,0,  2,  2
508650,  1,28,  1,1,  1, 32,  1,1,1,  7,  9,9999,9999,9999, 999,9999,777,0,1,1,1,0,  4,  1,  5,2,4,   2,9999, 1,9999, 1,9999,1,  2,  0,0,  0,  0,  2,  1,  1,0,   1,9999,9999,9999,0,   2,9999,9999,9999,9999,9999,0,  1,  6,9999,  11,9999,0,  2,  2
508653,  1,37,  1,1,  1, 37,  1,1,1,  3,  2,9999,9999,9999, 999,9999,777,0,1,1,1,0,  5,  0,  3,2,3,   1,   2, 3,9999, 1,9999,1,  1,  1,1,  0,  1,  2,  1,  1,0,   1,9999,9999,9999,0,   1,   4,9999,9999,9999,9999,0,  3,999,9999, 777,9999,0,  2,  2
508657,  1,31,  4,1,  1, 37,  1,1,1,  5,  2,9999,9999,9999, 999,9999,777,0,1,1,1,0,  5,  0,  4,2,4,   2,9999, 1,9999, 1,9999,1,  3,  1,1,  0,  0,  2,  2,  1,0,   1,9999,9999,9999,0,   1,  11,9999,9999,9999,9999,0,  3,999,9999, 777,9999,0,  1,  1
508659,  1,22,  4,1,  1, 29,  1,1,1,888, 13,9999,9999,9999, 999,9999,777,0,1,1,1,0,  6,  1,  2,2,2,   2,9999, 1,9999, 1,9999,1,  2,  0,0,  0,  0,  2,  1,  1,0,   1,9999,9999,9999,0,   2,9999,9999,9999,9999,9999,0,  1,  1,9999,   1,9999,0,  1,  1
508685,  1,38,  1,1,  1, 42,  1,1,1,  4,  9,9999,9999,9999, 999,9999,777,0,1,1,1,0,  6,  1,  2,2,2,   2,9999, 1,9999, 1,9999,1,  2,  0,0,  0,  0,  2,  1,  1,0,   1,  12,9999,9999,0,   2,9999,9999,9999,9999,9999,0,  3,999,9999, 777,9999,0,  2,  2
508692,  4,54,  1,3,  1, 54,  2,1,1,  3,  9,9999,9999,9999, 999,9999,777,0,1,1,1,0, 10,  1,  1,1,1,   2,9999, 1,9999, 1,9999,1,  5,  0,0,  1,  0,  2,  1,  1,0,   6,9999,9999,9999,0,   2,9999,9999,9999,9999,9999,0,  3,999,9999, 777,9999,0,  2,  2
608259,  2,21,  1,2,  1, 22,  3,1,1,  4,  2,9999,9999,9999, 999,9999,777,0,1,1,1,0,  1,  0,  4,2,4,   2,9999, 1,9999, 1,9999,1,  1,  1,1,  0,  1,  2,  3,  1,1,   1,   2,  11,9999,1,9999,9999,9999,9999,9999,9999,0,  1,  2,9999,   2,9999,0,  5,  2
618169,  2,47,  3,2,  1, 36,  3,1,1,  2,  3,9999,9999,9999,  32,9999,777,0,1,1,1,0,  1,  0,  5,2,4,   1,   3, 5,  10, 9,9999,1,  1,  1,1,  0,  1,  2,  3,  1,1,   2,9999,9999,9999,1,9999,9999,9999,9999,9999,9999,0,  1,  2,9999,   2,9999,0,  1,  1
618236,  2,23,  1,2,  1, 25,  3,1,1,  2,  2,9999,9999,9999, 999,9999,777,0,1,1,1,0,  1,  0,  4,2,4,   2,9999, 1,9999, 1,9999,1,  1,  1,1,  0,  1,  2,  3,  1,1,   1,   2,9999,9999,1,9999,9999,9999,9999,9999,9999,0,  1,  2,9999,   2,9999,0,  5,  2
618256,  2,20,  5,2,  1, 30,  3,1,1,  6,  2,9999,9999,9999, 999,9999,777,0,1,1,1,0,  1,  0,  4,2,4,   1,   2,13,   1, 2,9999,1,  1,  1,1,  0,  1,  2,  3,  1,1,   1,9999,9999,9999,0,   1,   3,   4,9999,9999,9999,0,  1,  1,9999,   2,9999,0,  5,  2
618260,  4,24,  1,2,  1, 26,  3,1,1,  3,  2,9999,9999,9999, 999,9999,777,0,1,1,1,0,  2,  1,  5,2,4,   2,9999, 1,9999, 1,9999,1,  2,  0,0,  0,  0,  2,  2,  1,0,   1,   2,9999,9999,1,   2,9999,9999,9999,9999,9999,0,  1,  3,9999,   3,9999,0,  5,  2
618318,  3,32,  2,2,  1, 25,  3,1,1,  3,  2,9999,9999,9999, 999,9999,777,0,1,1,1,0,  4,  1,  2,2,2,   1,   2, 7,9999, 1,9999,1,  1,  1,1,  0,  1,  2,  3,  1,1,   6,9999,9999,9999,0,9999,9999,9999,9999,9999,9999,0,  3,999,9999, 777,9999,0,  1,  1
618320,  2,37,  5,2,  1, 49,  3,1,1,  2,  2,9999,9999,9999, 999,9999,777,0,1,1,1,0,  1,  0,  5,2,4,   2,9999, 1,9999, 1,9999,1,  1,  1,1,  0,  1,  2,  4,  0,0, 999,9999,9999,9999,0,9999,9999,9999,9999,9999,9999,0,  1,  4,9999,   2,9999,0,  5,  2
618321,  1,33,  5,2,  1, 43,  3,1,1,  2,  9,9999,9999,9999, 999,9999,777,0,1,1,1,0,  5,  0,  2,2,2,   2,9999, 1,9999, 1,9999,1,  2,  0,0,  0,  0,  2,  3,  1,1,   1,   6,9999,9999,0,9999,9999,9999,9999,9999,9999,0,  3,999,9999, 777,9999,0,  2,  2
618346,  1,29,  1,2,  1, 27,  3,1,1,  5, 10,9999,9999,9999, 999,9999,777,0,1,1,1,0,  6,  1,  2,2,2,   1,   2, 7,9999, 1,9999,1,  2,  0,0,  0,  0,  2,  4,  0,0, 999,9999,9999,9999,0,9999,9999,9999,9999,9999,9999,0,  1,  1,9999,   3,9999,0,  5,  2
618355,  1,23,  1,2,  1, 23,  3,5,1,  3,  6,   8,9999,9999,9999,9999,777,0,1,1,1,1,  5,  0,  3,2,3,   2,9999, 1,9999, 1,9999,1,  1,  1,1,  0,  1,  2,  4,  0,0,9999,9999,9999,9999,0,9999,9999,9999,9999,9999,9999,0,  1,  1,9999,   2,9999,0,  5,  2
618357,  2,29,  5,2,  1, 43,  3,1,1,  4,  9,9999,9999,9999, 999,9999,777,0,1,1,1,0,  1,  0,  2,2,2,   2,9999, 1,9999, 1,9999,1,  1,  1,1,  0,  1,  2,  3,  1,1,   6,9999,9999,9999,0,   1,   9,  10,9999,9999,9999,0,  3,999,9999, 777,9999,0,  2,  2
618360,  3,26,  1,2,  1, 27,  3,1,1,  2,  2,9999,9999,9999, 999,9999,777,0,1,1,1,0,  3,  0,  4,2,4,   2,9999, 1,9999, 1,9999,1,  1,  1,1,  0,  1,  2,  4,  0,0, 999,9999,9999,9999,0,9999,9999,9999,9999,9999,9999,0,  1,  2,9999,   2,9999,0,  5,  2
618374,  2,25,  1,2,  1, 24,  3,1,1,  2,  8,9999,9999,9999, 999,9999,777,0,1,1,1,0,  1,  0,  4,2,4,   1,   2,11,9999, 1,9999,1,  1,  1,1,  0,  1,  2,  4,  0,0, 999,9999,9999,9999,0,9999,9999,9999,9999,9999,9999,0,  1,  3,9999,   2,9999,0,  5,  2
618449,  2,29,  4,2,  1, 34,  3,1,1,  7,  2,9999,9999,9999, 999,9999,777,0,1,1,1,0,  1,  0,  5,2,4,   2,9999, 1,9999, 1,9999,1,  1,  1,1,  0,  1,  2,  4,  0,0, 999,9999,9999,9999,0,9999,9999,9999,9999,9999,9999,0,  1,  4,9999,   2,9999,0,  5,  2
618452,  2,24,  4,2,  1, 31,  3,1,1,  3,  2,9999,9999,9999, 999,9999,777,0,1,1,1,0,  1,  0,  4,2,4,   2,9999, 1,9999, 1,9999,1,  1,  1,1,  0,  1,  2,  3,  1,1,   1,   2,   6,9999,1,9999,9999,9999,9999,9999,9999,0,  1,  1,9999,   2,9999,0,  5,  2
618466,  2,40,  4,2,  1, 45,  3,1,1,  2,  2,9999,9999,9999, 999,9999,777,0,1,1,1,0,  1,  0,  6,2,4,   2,9999, 1,9999, 1,9999,1,  1,  1,1,  0,  1,  2,  3,  1,1,   6,9999,9999,9999,0,9999,9999,9999,9999,9999,9999,0,  1,  5,9999,   2,9999,0,  3,  1
618534,  3,24,  1,2,  1, 24,  3,1,1,  4,  1,9999,9999,9999, 999,9999,777,0,1,1,1,0,  3,  0,  3,2,3,   2,9999, 1,9999, 1,9999,1,  1,  1,1,  0,  1,  2,  3,  1,1,   6,9999,9999,9999,0,9999,9999,9999,9999,9999,9999,0,  1,  1,9999,   2,9999,0,  1,  1
618535,  2,28,  1,2,  2, 26,  3,1,1,  4,  2,9999,9999,9999,9999,9999,777,1,3,2,1,0,  7,  0,  2,2,2,   2,9999, 1,9999, 1,9999,1,  5,  2,0,  1,  0,  2,  1,  1,0,   6,9999,9999,9999,0,   1,  10,9999,9999,9999,9999,0,  3,999,9999,9999,9999,0,  1,  1
618591,  2,23,  1,2,  1, 23,  3,1,1,  3,  2,9999,9999,9999, 999,9999,777,0,1,1,1,0,  1,  0,  4,2,4,   1,   5,16,9999, 1,9999,1,  1,  1,1,  0,  1,  2,  3,  1,1,  14,9999,9999,9999,0,9999,9999,9999,9999,9999,9999,0,  1,  1,9999,   2,9999,0,  5,  2
618594,  3,25,  1,2,  1, 25,  3,1,1,888,  2,9999,9999,9999, 999,9999,777,0,1,1,1,0,  3,  0,  2,2,2,   1,   3,11,9999, 1,9999,1,  1,  1,1,  0,  1,  2,  1,  1,0,   1,   2,   6,9999,1,   1,   1,9999,9999,9999,9999,0,  1,  1,9999,   2,9999,0,  5,  2
618701,  2,30,  4,2,  1, 39,  3,1,1,  2,  2,9999,9999,9999, 999,9999,777,0,1,1,1,0,  1,  0,  5,2,4,   2,9999, 1,9999, 1,9999,1,  1,  1,1,  0,  1,  2,  4,  0,0, 999,9999,9999,9999,0,9999,9999,9999,9999,9999,9999,0,  1,  6,9999,   2,9999,0,  5,  2
618702,  2,32,  4,3,  1, 40,  3,1,1,  4,  2,9999,9999,9999, 999,9999,777,0,1,1,1,0,  1,  0,  5,2,4,   2,9999, 1,9999, 1,9999,1,  1,  1,1,  0,  1,  2,  4,  0,0, 999,9999,9999,9999,0,9999,9999,9999,9999,9999,9999,0,  1,  1,9999,   2,9999,0,  5,  2
628133,  1,19,  1,3,  1, 23,  3,5,1,  4,  2,9999,9999,9999, 999,9999,777,0,1,1,1,0,  5,  0,  3,2,3,   2,9999, 1,9999, 1,9999,1,  1,  1,1,  0,  1,  2,  1,  1,0,   6,9999,9999,9999,0,   1,   1,   9,9999,9999,9999,0,  3,999,9999, 777,9999,0,  2,  2
628134,  2,27,  1,2,  1, 30,  3,1,1,  3,  2,9999,9999,9999, 999,9999,777,0,1,1,1,0,  1,  0,  5,2,4,   2,9999, 1,9999, 1,9999,1,  1,  1,1,  0,  1,  2,  4,  0,0, 999,9999,9999,9999,0,9999,9999,9999,9999,9999,9999,0,  1,  2,9999,   1,9999,0,  5,  2
628135,  3,19,  1,2,  1, 19,  3,1,1,  2,  9,9999,9999,9999, 999,9999,777,0,1,1,1,0,  3,  0,  3,2,3,   2,9999, 1,9999, 1,9999,1,  1,  1,1,  0,  1,  2,  3,  1,1, 999,9999,9999,9999,0,9999,9999,9999,9999,9999,9999,0,  1,  2,9999,   1,9999,0,  5,  2
628335,  3,32,  4,2,  1, 38,  3,1,1,  3,  2,9999,9999,9999, 999,9999,777,0,1,1,1,0,  3,  0,  4,2,4,   2,9999, 1,9999, 1,9999,1,  4,  0,0,  0,  0,  2,  3,  1,1,   1,   6,9999,9999,0,   1,   1,9999,9999,9999,9999,0,  1,  3,9999,   1,9999,0,  5,  2
628347,  2,24,  1,2,  1, 25,  3,1,1,  3,  3,9999,9999,9999, 999,9999,777,0,1,1,1,0,  1,  0,  5,2,4,   1,   2, 2,   1, 4,9999,1,  1,  1,1,  0,  1,  2,  2,  1,0,   1,   6,9999,9999,0,   1,   1,   9,  10,9999,9999,0,  1,  2,9999,   2,9999,0,  5,  2
628465,  2,19,  4,2,  1, 24,  3,1,1,  3,  8,9999,9999,9999, 999,9999,777,0,1,1,1,0,  1,  0,  3,2,3,   1,   2, 9,9999, 1,9999,1,  3,  1,1,  0,  0,  2,  3,  1,1,   6,9999,9999,9999,0,9999,9999,9999,9999,9999,9999,0,  3,999,9999, 777,9999,0,  2,  2
628669,  2,20,  6,2,  1, 48,  3,1,1,888,  2,9999,9999,9999, 999,9999,777,0,1,1,1,0,  1,  0,  5,2,4,   2,9999, 1,9999, 1,9999,1,  1,  1,1,  0,  1,  2,  4,  0,0, 999,9999,9999,9999,0,9999,9999,9999,9999,9999,9999,0,  1,  2,9999,   2,9999,0,  5,  2
708200,  2,56,  3,2,  1, 40,  3,1,1,  2,  2,9999,9999,9999, 999,9999,777,0,1,1,1,0,  1,  0,  3,2,3,   1,   1,15,9999, 1,9999,1,  1,  1,1,  0,  1,  2,  3,  1,1,   1,9999,9999,9999,0,9999,9999,9999,9999,9999,9999,0,  3,999,9999, 777,9999,0,  2,  2
708201,  1,29,  1,2,  1, 25,  3,1,1,  2,  2,9999,9999,9999, 999,9999,777,0,1,1,1,0,  6,  1,  1,1,1,   1,   5,10,9999, 1,9999,1,  5,  0,0,  1,  0,  2,  2,  1,0,   6,9999,9999,9999,0,   2,9999,9999,9999,9999,9999,0,  3,999,9999, 777,9999,0,  2,  2
708255,  3,35,  1,2,  1, 38,  3,1,1,  4,  2,9999,9999,9999, 999,9999,777,0,1,1,1,0,  3,  0,  6,2,4,   2,9999, 1,9999, 1,9999,1,  1,  1,1,  0,  1,  2,  3,  1,1,   1,   2,9999,9999,1,9999,9999,9999,9999,9999,9999,0,  1,  3,9999,   2,9999,0,  5,  2
708257,  3,21,  1,2,  1, 24,  3,1,1,  3,  2,9999,9999,9999, 999,9999,777,0,1,1,1,0,  3,  0,  4,2,4,   2,9999, 1,9999, 1,9999,1,  1,  1,1,  0,  1,  2,  4,  0,0, 999,9999,9999,9999,0,9999,9999,9999,9999,9999,9999,0,  3,999,9999, 777,9999,0,  2,  2
708258,  1,29,  5,2,  1, 40,  3,1,1,  3,  2,9999,9999,9999, 999,9999,777,0,1,1,1,0,  4,  1,  5,2,4,   2,9999, 1,9999, 1,9999,1,  2,  0,0,  0,  0,  2,  1,  1,0,   1,   2,9999,9999,1,   2,9999,9999,9999,9999,9999,0,  1,  2,9999,   3,9999,0,  1,  1
708261,  1,30,  1,3,  1, 28,  1,1,1,888, 10,9999,9999,9999,9999,9999,777,0,2,3,3,0,  5,  0,  1,1,1,   2,9999, 1,9999, 1,9999,1,  5,  0,0,  1,  0,  2,  3,  1,1,   1,9999,9999,9999,0,9999,9999,9999,9999,9999,9999,0,  3,999,9999,9999,9999,0,  2,  2
708319,  4,36,  1,2,  1, 39,  3,1,1,  2,  2,9999,9999,9999, 999,9999,777,0,1,1,1,0,  1,  0,  6,2,4,   2,9999, 1,9999, 1,9999,1,  2,  1,1,  0,  0,  2,  1,  1,0,   1,   2,   6,9999,1,   2,9999,9999,9999,9999,9999,0,  1,  6,9999,   2,9999,0,  5,  2
708334,  1,20,  5,2,  1, 36,  3,1,1,  4,  2,9999,9999,9999, 999,9999,777,0,1,1,1,0,  4,  1,  2,2,2,   1,   3,22,9999, 1,9999,1,  2,  0,0,  0,  0,  2,  1,  1,0,   1,   6,9999,9999,0,   1,  10,9999,9999,9999,9999,0,  3,999,9999, 777,9999,0,  2,  2
708348,  2,30,  2,2,  1, 22,  3,1,1,  4,  2,9999,9999,9999, 999,9999,777,0,1,1,1,0,  1,  0,  4,2,4,   1,   2,22,9999, 1,9999,1,999,  1,1,999,999,  2,  3,  1,1, 999,9999,9999,9999,0,9999,9999,9999,9999,9999,9999,0,  1,  2,9999,   3,9999,0,  5,  2
708356,  2,26,  4,2,  1, 31,  3,1,1,  3,  9,9999,9999,9999, 999,9999,777,0,1,1,1,0,  1,  0,  4,2,4,   2,9999, 1,9999, 1,9999,1,  2,  0,0,  0,  0,  2,  2,  1,0,   1,   2,9999,9999,1,   2,9999,9999,9999,9999,9999,0,  3,999,9999, 777,9999,0,  1,  1
708359,  2,33,  1,2,  1, 37,  3,1,1,  3,  2,9999,9999,9999, 999,9999,777,0,1,1,1,0,  1,  0,  5,2,4,   2,9999, 1,9999, 1,9999,1,  1,  1,1,  0,  1,  2,  4,  0,0, 999,9999,9999,9999,0,9999,9999,9999,9999,9999,9999,0,  1,  1,9999,   2,9999,0,  5,  2
708363,  4,33,  1,2,  1, 33,  3,1,1,  3,  2,9999,9999,9999, 999,9999,777,0,1,1,1,0,  5,  0,  1,1,1,   1,   1,11,9999, 1,9999,1,  2,  0,0,  0,  0,  2,  3,  1,1,   1,   2,   6,9999,1,   1,  10,9999,9999,9999,9999,0,  3,999,9999, 777,9999,0,  1,  1
708370,  3,21,  1,2,  1, 23,  3,1,1,  3,  2,9999,9999,9999, 999,9999,777,0,1,1,1,0,  3,  0,  2,2,2,   2,9999, 1,9999, 1,9999,1,  1,  1,1,  0,  1,  2,  3,  1,1,   6,9999,9999,9999,0,   1,   9,9999,9999,9999,9999,0,  1,  1,9999,   2,9999,0,  1,  1
708371,  3,18,  1,2,  1, 22,  3,1,1,  3,  2,9999,9999,9999, 999,9999,777,0,1,1,1,0,  3,  0,  3,2,3,   2,9999, 1,9999, 1,9999,1,  1,  1,1,  0,  1,  2,  3,  1,1,   1,   2,   6,9999,1,   1,   1,9999,9999,9999,9999,0,  1,  1,9999,   2,9999,0,  5,  2
708372,  3,24,  4,3,  1, 31,  3,1,1,888,  3,9999,9999,9999, 999,9999,777,0,1,1,1,0,  3,  0,  4,2,4,   2,9999, 1,9999, 1,9999,1,  1,  1,1,  0,  1,  2,  3,  1,1,   1,   2,   6,9999,1,   1,   1,  10,9999,9999,9999,0,  1,  2,9999,   2,9999,0,  5,  2
708379,  2,32,  1,2,  1, 31,  3,1,1,  7,  2,9999,9999,9999,9999,9999,777,0,4,2,2,0,  2,  1,  5,2,4,   2,9999, 1,9999, 1,9999,1,  4,  0,0,  0,  0,  2,  3,  1,1,   1,   2,   6,9999,1,   2,9999,9999,9999,9999,9999,0,  1,  2,9999,   1,9999,0,  5,  2
708426,  2,34,  1,2,  1, 33,  3,1,1,  2,  2,9999,9999,9999, 999,9999,777,0,1,1,1,0,  1,  0,  5,2,4,   2,9999, 1,9999, 1,9999,1,  1,  1,1,  0,  1,  2,  3,  1,1,   1,   2,   6,9999,1,   1,   1,   3,   4,   7,  10,0,  1,  2,9999,   2,   6,0,  5,  2
708447,  1,33,  4,2,  1, 42,  3,1,1,  5,  9,9999,9999,9999, 999,9999,777,0,1,1,1,0,  5,  0,  3,2,3,   2,9999, 1,9999, 1,9999,1,  2,  0,0,  0,  0,  2,  1,  1,0,  18,  16,9999,9999,1,   1,   9,9999,9999,9999,9999,0,  3,999,9999, 777,9999,0,  1,  1
708448,  1,32,  1,2,  1, 33,  3,2,1,  3,888,9999,9999,9999, 999,9999,777,0,1,1,1,0,  6,  1,  1,1,1, 888,9999, 1,9999, 1,9999,1,  2,  0,0,  0,  0,  2,  1,  1,0,   1,  14,9999,9999,0,   2,9999,9999,9999,9999,9999,0,  3,  0,9999, 777,9999,0,  7,999
708450,  3,21,  1,2,  1, 20,  3,1,1,  4,  2,9999,9999,9999, 999,9999,777,0,1,1,1,0,  3,  0,  2,2,2,   1,   1, 9,9999, 1,9999,1,  1,  1,1,  0,  1,  2,  4,  0,0, 999,9999,9999,9999,0,9999,9999,9999,9999,9999,9999,0,  3,999,9999, 777,9999,0,  1,  1
708451,  2,24,  1,2,  1, 26,  3,1,1,  2,  2,9999,9999,9999, 999,9999,777,0,1,1,1,0,  1,  0,  5,2,4,   2,9999, 1,9999, 1,9999,1,  1,  1,1,  0,  1,  2,  3,  1,1,   1,   2,  13,9999,1,9999,9999,9999,9999,9999,9999,0,  1,  3,9999,   2,9999,0,  5,  2
708461,  3,49,  3,2,  1, 38,  3,1,1,  2,  9,9999,9999,9999, 999,9999,777,0,1,1,1,0,  3,  0,  3,2,3,   2,9999, 1,9999, 1,9999,1,  1,  1,1,  0,  1,  2,  4,  0,0, 999,9999,9999,9999,0,9999,9999,9999,9999,9999,9999,0,  3,999,9999, 777,9999,0,  1,  1
708462,  2,40,  3,3,  1, 30,  2,1,1,888,  2,9999,9999,9999,9999,9999,777,0,3,3,2,0,  5,  0,  1,1,1, 888,9999, 1,9999, 1,9999,1,  5,  2,0,  1,  0,  2,  1,  1,0,   7,9999,9999,9999,0,   1,  11,9999,9999,9999,9999,0,  3,999,9999,9999,9999,0,  1,  1
708463,  2,36,  1,2,  1, 36,  3,1,1,  3, 17,9999,9999,9999, 999,9999,777,0,1,1,1,0,  1,  0,  4,2,4,   2,9999, 1,9999, 1,9999,1,  1,  1,1,  0,  1,  2,  3,  1,1,  18,9999,9999,9999,0,   1,   1,  11,9999,9999,9999,0,  3,999,9999, 777,9999,0,  1,  1
