CASEID,INVIEWN,ABUSED,C1SITUAT,PARTNERS,PABUSE,L1SAME,L2NAME,L3CURRNT,L4RELATE,L5TIME,L5YEARS,L5MNTHS,L5DATE,L6RELATE,L6OTHER,L7TIME,L7DATE,L7YEAR,L7END,L7BEGIN,L7MNTH,L7OTHER,L8ALL,L11CURNT,L12RELAT,L13TIME,L13YEARS,L14RELAT,L15TIME,L15YEARS,L15MNTH,L16SEX,L17AGE,B1AGE,AGEDISP,L18RACE,L18HSPNC,L18OTHER,L19EDU,L20JOB1,L20JOB2,L20JOB3,L20JOB4,L20PHOUR,L20VHOUR,L20STDNT,L21CHNGE,L22CODE1,L22CODE2,L22CODE3,L22DATE1,L22DATE2,L22DATE3,L23LIVE,L24APART,L25REASN,L25RESN2,L25RESN3,L25RESN4,L26RETRN,L27REASN,L27RESN2,L27RESN3,L27RESN4,L27RESN5,L28KID,L28BYHIM,DECEASED,L28FOSTR,L29LIVE,L29LIVE2,STDETAI,STEPCHIL
318658,1,1,1,1,1,   1,1,9999,9999,9999,9999,9999,1,9999, 1,9999,99,99, 1, 1, 1,1,   1,9999,9999,9999,9999,9999,9999,99,1,  1, 35,33,  1,  1, 1, 1,  5,  7,9999,9999,9999,9999,9999,  1,  2,9999,9999,9999, 1, 1,1,  4,  1,  21,9999,9999,9999,   2,9999,9999,9999,9999,9999,  3,9999,9,9999,9999,9999,  2,  2
318660,1,1,1,1,1,   1,1,9999,9999,9999,9999,9999,1,9999, 1,9999,99,99, 1, 1, 1,1,   1,9999,9999,9999,9999,9999,9999,99,1,  1, 34,33,  1,  1, 1, 1,  3,  2,9999,9999,9999,9999,9999,777,  2,9999,9999,9999, 1, 1,1,  1,  4,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  3,9999,9,9999,9999,9999,  1,  1
318661,1,1,1,1,1,   1,1,9999,9999,9999,9999,9999,1,9999, 1,9999,99,99, 1, 1, 1,1,   1,9999,9999,9999,9999,9999,9999,99,1,  1, 32,28,  1,  1, 1, 1,  4,  9,9999,9999,9999,9999,9999,777,  2,9999,9999,9999, 1, 1,1,  2,  1,  10,9999,9999,9999,   2,9999,9999,9999,9999,9999,  3,9999,9,9999,9999,9999,  1,  1
318662,1,1,1,1,1,   1,1,9999,9999,9999,9999,9999,1,9999, 1,9999,99,99, 1, 1, 1,1,   1,9999,9999,9999,9999,9999,9999,99,1,  1, 24,26,  1,  1, 1, 1,  3,  9,9999,9999,9999,9999,9999,777,  1,   2,9999,9999, 2, 1,1,  4,  1,  14,9999,9999,9999,   2,9999,9999,9999,9999,9999,  1,   1,9,9999,   1,9999,  1,  1
318663,1,1,1,1,1,   1,1,9999,9999,9999,9999,9999,1,9999, 1,9999,99,99, 1, 1, 1,1,   1,9999,9999,9999,9999,9999,9999,99,1,  1, 28,18,  5,  1, 1, 1,  4,  2,9999,9999,9999,9999,9999,777,  2,9999,9999,9999, 1, 1,1,  5,  1,  14,9999,9999,9999,   2,9999,9999,9999,9999,9999,  3,9999,9,9999,9999,9999,  2,  2
318682,1,1,2,2,2,   1,1,9999,9999,9999,9999,9999,1,9999, 1,9999,99,99, 1, 1, 1,1,   2,9999,9999,9999,9999,9999,9999,99,1,  2, 30,26,  1,  5, 1, 1,  2,  9,9999,9999,9999,9999,9999,777,  2,9999,9999,9999, 1, 1,1,  2,  1,  18,9999,9999,9999,   2,9999,9999,9999,9999,9999,  3,9999,9,9999,9999,9999,  2,  2
318683,1,1,1,1,1,   1,1,9999,9999,9999,9999,9999,1,9999, 1,9999,99,99, 1, 1, 1,1,   1,9999,9999,9999,9999,9999,9999,99,1,  1, 37,32,  4,  1, 1, 1,  5,  9,9999,9999,9999,9999,9999,777,  2,9999,9999,9999, 1, 1,1,  2,  1,   1,9999,9999,9999,   2,9999,9999,9999,9999,9999,  3,9999,9,9999,9999,9999,  2,  2
318684,1,1,1,1,1,   1,1,9999,9999,9999,9999,9999,1,9999, 1,9999,99,99, 1, 1, 1,1,   1,9999,9999,9999,9999,9999,9999,99,1,  1, 27,20,  4,  1, 1, 1,  5,  3,9999,9999,9999,  25,9999,777,  2,9999,9999,9999, 1, 1,1,  2,  4,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  1,   1,9,9999,   1,9999,  5,  2
318687,1,1,1,1,1,   1,1,9999,9999,9999,9999,9999,1,9999, 1,9999,99,99, 1, 1, 1,1,   1,9999,9999,9999,9999,9999,9999,99,1,  1, 48,43,  4,  1, 1, 1,  4,  9,9999,9999,9999,9999,9999,777,  2,9999,9999,9999, 1, 1,1,  1,  4,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  3,9999,9,9999,9999,9999,  2,  2
318688,1,1,1,1,1,   1,1,9999,9999,9999,9999,9999,1,9999, 1,9999,99,99, 1, 1, 1,1,   1,9999,9999,9999,9999,9999,9999,99,1,  1, 31,27,  1,  1, 1, 1,888,  2,9999,9999,9999,9999,9999,777,888,9999,9999,9999, 1, 1,1,  2,  1,   1,9999,9999,9999,   2,9999,9999,9999,9999,9999,  3,9999,9,9999,9999,9999,  2,  2
318689,1,1,1,1,1,   1,1,9999,9999,9999,9999,9999,1,9999, 1,9999,99,99, 1, 1, 1,1,   1,9999,9999,9999,9999,9999,9999,99,1,  1, 51,51,  1,  1, 1, 1,  4,888,9999,9999,9999,9999,9999,777,  2,9999,9999,9999, 1, 1,1,  4,  1,   1,9999,9999,9999,   2,9999,9999,9999,9999,9999,  1,   4,1,9999,  13,9999,  2,  2
318690,1,1,1,1,1,   1,1,9999,9999,9999,9999,9999,1,9999, 1,9999,99,99, 1, 1, 1,1,   1,9999,9999,9999,9999,9999,9999,99,1,  2, 31,24,  4,  1, 1, 1,  4,  9,9999,9999,9999,9999,9999,777,  1,   2,9999,9999, 7, 1,1,  3,  4,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  3,9999,9,9999,9999,9999,  2,  2
318691,1,1,1,1,1,   1,1,9999,9999,9999,9999,9999,1,9999, 1,9999,99,99, 1, 1, 1,1,   1,9999,9999,9999,9999,9999,9999,99,1,  1, 27,22,  4,  1, 1, 1,  4,  9,9999,9999,9999,9999,9999,777,  2,9999,9999,9999, 1, 1,1,  2,  1,   1,9999,9999,9999,   2,9999,9999,9999,9999,9999,  1,   1,9,9999,   1,9999,  5,  2
318693,1,1,3,2,1,   2,1,   2,9999,9999,9999,9999,1,   6, 1,   3,99, 6, 1, 1,15,1,   1,9999,9999,9999,9999,9999,9999,99,1,  1, 48,33,  5,  1, 1, 1,  3,  9,9999,9999,9999,9999,9999,777,  2,9999,9999,9999, 1, 1,1,  4,  1,   1,9999,9999,9999,   2,9999,9999,9999,9999,9999,  1,   5,9,9999,  11,9999,  2,  2
318694,1,1,1,1,1,   1,1,9999,9999,9999,9999,9999,1,9999, 1,9999,99,99, 1, 1, 1,1,   1,9999,9999,9999,9999,9999,9999,99,1,  1, 35,34,  1,  2, 1, 1,  8,  2,9999,9999,9999,9999,9999,777,  2,9999,9999,9999, 1, 1,1,  2,  1,   1,9999,9999,9999,   2,9999,9999,9999,9999,9999,  3,9999,9,9999,9999,9999,  1,  1
319475,1,2,9,9,9,9999,1,9999,9999,9999,9999,9999,1,9999, 1,9999,99,99, 1, 1, 1,1,9999,9999,9999,9999,9999,9999,9999,99,1,  1, 35,35,  1,  1, 1, 1,  4,  2,9999,9999,9999,9999,9999,777,888,9999,9999,9999, 1, 1,1,  5,  4,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  3,9999,9,9999,   6,9999,  2,  2
319478,1,2,9,9,9,9999,1,9999,9999,9999,9999,9999,1,9999, 1,9999,99,99, 1, 1, 1,1,9999,9999,9999,9999,9999,9999,9999,99,1,  1, 48,54,  2,  1, 1, 1,  3,  8,9999,9999,9999,9999,9999,777,  2,9999,9999,9999, 1, 1,1,  2,  1,  22,9999,9999,9999,   1,  11,9999,9999,9999,9999,  3,9999,9,9999,9999,9999,  2,  2
319480,1,2,9,9,9,9999,1,9999,9999,9999,9999,9999,1,9999, 1,9999,99,99, 1, 1, 1,1,9999,9999,9999,9999,9999,9999,9999,99,1,  1, 34,34,  1,  1, 1, 1,  7,  2,9999,9999,9999,9999,9999,777,  2,9999,9999,9999, 1, 1,1,  2,  1,  23,9999,9999,9999,   1,  10,9999,9999,9999,9999,  3,9999,9,9999,9999,9999,  2,  2
319481,1,2,9,9,9,9999,1,9999,9999,9999,9999,9999,1,9999, 1,9999,99,99, 1, 1, 1,1,9999,9999,9999,9999,9999,9999,9999,99,1,  1, 38,29,  4,  3, 4, 1,  2,  8,9999,9999,9999,9999,9999,777,  2,9999,9999,9999, 1, 1,1,  1,  4,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  1,   1,9,9999,   6,9999,  5,  2
319512,1,2,9,9,9,9999,1,9999,9999,9999,9999,9999,1,9999, 1,9999,99,99, 1, 1, 1,1,9999,9999,9999,9999,9999,9999,9999,99,1,  1, 62,44,  5,  1, 1, 1,  7,  2,9999,9999,9999,9999,9999,777,  2,9999,9999,9999, 1, 1,1,  1,  4,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  3,9999,9,9999,9999,9999,  2,  2
319514,1,2,9,9,9,9999,1,9999,9999,9999,9999,9999,1,9999, 1,9999,99,99, 1, 1, 1,1,9999,9999,9999,9999,9999,9999,9999,99,1,  1, 53,38,  5,  1, 1, 1,  5,  2,9999,9999,9999,9999,9999,777,  1,   5,9999,9999, 7, 1,1,  5,  4,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  3,9999,9,9999,9999,9999,  1,  1
319575,1,2,9,9,9,9999,1,9999,9999,9999,9999,9999,1,9999, 1,9999,99,99, 1, 1, 1,1,9999,9999,9999,9999,9999,9999,9999,99,1,  1, 39,33,  4,  3, 1, 1,  5,  2,9999,9999,9999,9999,9999,777,  2,9999,9999,9999, 1, 1,1,  1,  4,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  3,9999,9,9999,9999,9999,  2,  2
319576,1,2,9,9,9,9999,1,9999,9999,9999,9999,9999,1,9999, 1,9999,99,99, 1, 1, 1,1,9999,9999,9999,9999,9999,9999,9999,99,1,  1, 42,45,  1,  1, 1, 1,  4,  2,9999,9999,9999,9999,9999,777,  2,9999,9999,9999, 1, 1,1,  5,  4,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  3,9999,9,9999,9999,9999,  2,  2
319577,1,2,9,9,9,9999,1,9999,9999,9999,9999,9999,1,9999, 1,9999,99,99, 1, 1, 1,1,9999,9999,9999,9999,9999,9999,9999,99,1,  1, 53,42,  5,  1, 1, 1,  6,  9,9999,9999,9999,9999,9999,777,  2,9999,9999,9999, 1, 1,1,  1,  4,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  1,   2,9,9999,   2,9999,  5,  2
319603,1,2,9,9,9,9999,1,9999,9999,9999,9999,9999,1,9999, 1,9999,99,99, 1, 1, 1,1,9999,9999,9999,9999,9999,9999,9999,99,1,  1, 50,41,  4,  1, 1, 1,888,  9,9999,9999,9999,9999,9999,777,  2,9999,9999,9999, 1, 1,1,  5,  1,  11,9999,9999,9999, 999, 999,9999,9999,9999,9999,  3,9999,9,9999,9999,9999,  1,  1
319604,1,2,9,9,9,9999,1,9999,9999,9999,9999,9999,1,9999, 1,9999,99,99, 1, 1, 1,1,9999,9999,9999,9999,9999,9999,9999,99,1,  1, 30,50,  3,  1, 1, 1,888,  2,9999,9999,9999,9999,9999,777,  2,9999,9999,9999, 1, 1,1,  5,  1,   9,9999,9999,9999,   2,9999,9999,9999,9999,9999,  3,9999,9,9999,9999,9999,  2,  2
319605,1,2,9,9,9,9999,1,9999,9999,9999,9999,9999,1,9999, 1,9999,99,99, 1, 1, 1,1,9999,9999,9999,9999,9999,9999,9999,99,1,  1, 37,51,  3,  2, 1, 1,  4,  9,9999,9999,9999,9999,9999,777,  2,9999,9999,9999, 1, 1,1,  5,  4,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  3,9999,9,9999,9999,9999,  2,  2
319606,1,2,9,9,9,9999,1,9999,9999,9999,9999,9999,1,9999, 1,9999,99,99, 1, 1, 1,1,9999,9999,9999,9999,9999,9999,9999,99,1,  1, 31,30,  1,  1, 1, 1,  4,  8,9999,9999,9999,9999,9999,777,  1,   2,9999,9999,14, 1,1,  1,  4,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  3,9999,9,9999,9999,9999,  2,  2
319646,1,2,9,9,9,9999,1,9999,9999,9999,9999,9999,1,9999, 1,9999,99,99, 1, 1, 1,1,9999,9999,9999,9999,9999,9999,9999,99,1,  1, 59,56,  1,  1, 1, 1,  5,  9,9999,9999,9999,9999,9999,777,  2,9999,9999,9999, 1, 1,1,  1,  4,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  3,9999,9,9999,9999,9999,  2,  2
319647,1,2,9,9,9,9999,1,9999,9999,9999,9999,9999,1,9999, 1,9999,99,99, 1, 1, 1,1,9999,9999,9999,9999,9999,9999,9999,99,1,  1, 38,46,  2,  2, 1, 1,  3,  2,9999,9999,9999,9999,9999,777,  2,9999,9999,9999, 1, 1,1,  3,  4,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  3,9999,9,9999,9999,9999,  2,  2
319648,1,2,9,9,9,9999,1,9999,9999,9999,9999,9999,1,9999, 1,9999,99,99, 1, 1, 1,1,9999,9999,9999,9999,9999,9999,9999,99,1,  1, 42,42,  1,  1, 1, 1,888,  2,9999,9999,9999,9999,9999,777,  1,   1,9999,9999, 9, 1,1,  3,  4,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  3,9999,9,9999,9999,9999,  2,  2
319649,1,2,9,9,9,9999,1,9999,9999,9999,9999,9999,1,9999, 1,9999,99,99, 1, 1, 1,1,9999,9999,9999,9999,9999,9999,9999,99,1,  1, 40,36,  1,  1, 1, 1,  7,  2,9999,9999,9999,9999,9999,777,  2,9999,9999,9999, 1, 1,1,  5,  1,  19,9999,9999,9999,   1,   1,9999,9999,9999,9999,  3,9999,9,9999,9999,9999,  1,  1
319652,1,2,9,9,9,9999,1,9999,9999,9999,9999,9999,1,9999, 1,9999,99,99, 1, 1, 1,1,9999,9999,9999,9999,9999,9999,9999,99,1,  1, 44,36,  4,  1, 1, 1,  4,  2,9999,9999,9999,9999,9999,777,  2,9999,9999,9999, 1, 1,1,  1,  4,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  1,   5,9,9999,   2,9999,  3,  1
408380,1,1,1,1,1,   1,1,9999,9999,9999,9999,9999,1,9999, 1,9999,99,99, 1, 1, 1,1,   1,9999,9999,9999,9999,9999,9999,99,1,  2, 26,35,  2,  1, 1, 1,888,  9,9999,9999,9999,9999,9999,777,  2,9999,9999,9999, 1, 1,1,  3,  4,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  3,9999,9,9999,9999,9999,  2,  2
408394,1,1,1,1,1,   1,1,9999,9999,9999,9999,9999,1,9999, 1,9999,99,99, 1, 1, 1,1,   1,9999,9999,9999,9999,9999,9999,99,1,  1, 40,30,  5,  1, 1, 1,888,  2,9999,9999,9999,9999,9999,777,  2,9999,9999,9999, 1, 1,1,  2,  1,  10,9999,9999,9999,   1,  11,9999,9999,9999,9999,  3,9999,9,9999,9999,9999,  2,  2
408418,1,1,1,1,1,   1,1,9999,9999,9999,9999,9999,1,9999, 1,9999,99,99, 1, 1, 1,1,   1,9999,9999,9999,9999,9999,9999,99,1,  1, 45,48,  1,  1, 1, 1,  4, 13,9999,9999,9999,9999,9999,777,  2,9999,9999,9999, 1, 1,1,  1,  4,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  3,9999,9,9999,9999,9999,  2,  2
408494,1,1,1,1,1,   1,1,9999,9999,9999,9999,9999,1,9999, 1,9999,99,99, 1, 1, 1,1,   1,9999,9999,9999,9999,9999,9999,99,1,  2, 36,32,  1,  1, 1, 1,  4,  2,9999,9999,9999,9999,9999,777,  2,9999,9999,9999, 1, 1,1,  1,  1,   6,9999,9999,9999,   1,  10,9999,9999,9999,9999,  3,9999,9,9999,9999,9999,  2,  2
408503,1,1,1,1,1,   1,1,9999,9999,9999,9999,9999,1,9999, 1,9999,99,99, 1, 1, 1,1,   1,9999,9999,9999,9999,9999,9999,99,1,  1, 41,41,  1,  2, 1, 1,  4, 14,9999,9999,9999,9999,9999,777,  1,  11,9999,9999,16, 1,1,  1,  4,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  3,9999,9,9999,9999,9999,  2,  2
408508,1,1,1,1,1,   1,1,9999,9999,9999,9999,9999,1,9999, 1,9999,99,99, 1, 1, 1,1,   1,9999,9999,9999,9999,9999,9999,99,1,  2, 36,34,  1,  1, 1, 1,888,  7,9999,9999,9999,9999,9999,  1,  2,9999,9999,9999, 1, 1,1,  1,  1,  10,9999,9999,9999,   1,  11,9999,9999,9999,9999,  3,9999,9,9999,9999,9999,  2,  2
408651,1,1,1,1,1,   1,1,9999,9999,9999,9999,9999,1,9999, 1,9999,99,99, 1, 1, 1,1,   1,9999,9999,9999,9999,9999,9999,99,1,  1, 46,46,  1,  3, 6, 1,  4,  9,9999,9999,9999,9999,9999,777,  2,9999,9999,9999, 1, 1,1,  1,  4,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  3,9999,9,9999,9999,9999,  2,  2
409170,1,2,9,9,9,9999,1,9999,9999,9999,9999,9999,1,9999, 1,9999,99,99, 1, 1, 1,1,9999,9999,9999,9999,9999,9999,9999,99,1,  1, 29,34,  2,  1, 1, 1,  3,  2,9999,9999,9999,9999,9999,777,  2,9999,9999,9999, 1, 1,1,  5,  4,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  1,   1,9,9999,   1,9999,  3,  1
409392,1,2,9,9,9,9999,1,9999,9999,9999,9999,9999,1,9999, 1,9999,99,99, 1, 1, 1,1,9999,9999,9999,9999,9999,9999,9999,99,1,  1, 49,45,  1,  1, 1, 1,888,  9,9999,9999,9999,9999,9999,777,  2,9999,9999,9999, 1, 1,1,  2,  1,   6,9999,9999,9999,   1,  10,9999,9999,9999,9999,  3,9999,9,9999,9999,9999,  2,  2
409479,1,2,9,9,9,9999,1,9999,9999,9999,9999,9999,1,9999, 1,9999,99,99, 1, 1, 1,1,9999,9999,9999,9999,9999,9999,9999,99,1,  1, 39,37,  1,  1, 1, 1,  3,  2,9999,9999,9999,9999,9999,777,  2,9999,9999,9999, 1, 1,1,  5,  4,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  3,9999,9,9999,9999,9999,  1,  1
409581,1,2,9,9,9,9999,1,9999,9999,9999,9999,9999,1,9999, 1,9999,99,99, 1, 1, 1,1,9999,9999,9999,9999,9999,9999,9999,99,1,  1, 26,19,  4,  1, 1, 1,  5,  2,9999,9999,9999,9999,9999,777,  2,9999,9999,9999, 1, 1,1,  5,  1,  10,9999,9999,9999,   2,9999,9999,9999,9999,9999,  3,9999,9,9999,9999,9999,  2,  2
508055,1,1,1,1,1,   1,1,9999,9999,9999,9999,9999,1,9999, 1,9999,99,99, 1, 1, 1,1,   1,9999,9999,9999,9999,9999,9999,99,1,  1, 37,41,  1,  1, 1, 1,  4,  2,9999,9999,9999,9999,9999,777,  1,  16,9999,9999, 2, 1,1,  1,  4,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  1,   1,9,9999,   8,9999,  2,  2
508089,1,1,1,1,1,   1,1,9999,9999,9999,9999,9999,1,9999, 1,9999,99,99, 1, 1, 1,1,   1,9999,9999,9999,9999,9999,9999,99,1,  1, 39,33,  4,  4, 1, 1,  7,  2,9999,9999,9999,9999,9999,777,  1,   3,9999,9999, 1, 1,1,  2,  1,   1,9999,9999,9999,   2,9999,9999,9999,9999,9999,  1,   2,9,9999,   5,9999,  2,  2
508102,1,1,1,1,1,   1,1,9999,9999,9999,9999,9999,1,9999, 1,9999,99,99, 1, 1, 1,1,   1,9999,9999,9999,9999,9999,9999,99,1,  1, 42,34,  4,  1, 1, 1,  7,888,9999,9999,9999,9999,9999,777,888,9999,9999,9999, 1, 1,1,  4,  2,   1,9999,9999,9999,   2,9999,9999,9999,9999,9999,  1,   1,9,9999,   1,9999,  5,  2
508103,1,1,1,1,1,   1,1,9999,9999,9999,9999,9999,1,9999, 1,9999,99,99, 1, 1, 1,1,   1,9999,9999,9999,9999,9999,9999,99,1,  1, 46,40,  4,  1, 1, 1,  4,  2,9999,9999,9999,9999,9999,777,  2,9999,9999,9999, 1, 1,1,  3,  4,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  3,9999,9,9999,9999,9999,  2,  2
508137,1,1,1,1,1,   1,1,9999,9999,9999,9999,9999,1,9999, 1,9999,99,99, 1, 1, 1,1,   1,9999,9999,9999,9999,9999,9999,99,1,  1, 26,26,  1,  1, 1, 1,  2,  9,9999,9999,9999,9999,9999,777,  1,   5,9999,9999, 5, 1,1,  1,  3,   1,9999,9999,9999,9999,9999,9999,9999,9999,9999,  3,9999,9,9999,9999,9999,  1,  1
508138,1,1,1,1,1,   1,1,9999,9999,9999,9999,9999,1,9999, 1,9999,99,99, 1, 1, 1,1,   1,9999,9999,9999,9999,9999,9999,99,1,  1, 37,40,  1,  1, 1, 1,  3,  9,9999,9999,9999,9999,9999,777,  2,9999,9999,9999, 1, 1,1,  1,  3,  19,9999,9999,9999,9999,9999,9999,9999,9999,9999,  3,9999,9,9999,9999,9999,  2,  2
508152,1,1,1,1,1,   1,1,9999,9999,9999,9999,9999,1,9999, 1,9999,99,99, 1, 1, 1,1,   1,9999,9999,9999,9999,9999,9999,99,1,  1, 33,33,  1,999, 1, 2,  7,  2,9999,9999,9999,9999,9999,777,  1,   5,9999,9999, 5, 1,1,  4,  3,   1,   2,9999,9999,9999,9999,9999,9999,9999,9999,  1,   1,9,9999,   1,9999,  5,  2
508161,1,1,1,1,1,   1,1,9999,9999,9999,9999,9999,1,9999, 1,9999,99,99, 1, 1, 1,1,   1,9999,9999,9999,9999,9999,9999,99,1,  1, 43,41,  1,  1, 1, 1,  3,  8,9999,9999,9999,9999,9999,777,  2,9999,9999,9999, 1, 1,1,  4,  3,   1,9999,9999,9999,9999,9999,9999,9999,9999,9999,  3,9999,9,9999,9999,9999,  2,  2
508162,1,1,2,2,2,   1,1,9999,9999,9999,9999,9999,1,9999, 1,9999,99,99, 1, 1, 1,1,   2,9999,9999,9999,9999,9999,9999,99,1,  1, 27,29,  1,  2, 1, 1,  4,  8,9999,9999,9999,9999,9999,777,  2,9999,9999,9999, 1, 1,1,  1,  3,   1,  22,9999,9999,9999,9999,9999,9999,9999,9999,  1,   1,9,9999,  11,9999,  2,  2
508163,1,1,1,1,1,   1,1,9999,9999,9999,9999,9999,1,9999, 1,9999,99,99, 1, 1, 1,1,   1,9999,9999,9999,9999,9999,9999,99,1,  1, 53,49,  1,  1, 1, 1,  2,  9,9999,9999,9999,9999,9999,777,  2,9999,9999,9999, 1, 1,1,  5,  3,   1,9999,9999,9999,9999,9999,9999,9999,9999,9999,  3,9999,9,9999,9999,9999,  2,  2
508165,1,1,1,1,1,   1,1,9999,9999,9999,9999,9999,1,9999, 1,9999,99,99, 1, 1, 1,1,   1,9999,9999,9999,9999,9999,9999,99,1,  1, 34,37,  1,  1, 1, 1,  3,  9,9999,9999,9999,9999,9999,777,  2,9999,9999,9999, 1, 1,1,  1,  1,   1,   2,9999,9999,   1,   1,   9,9999,9999,9999,  1,   1,9,9999,   2,9999,  1,  1
508171,1,1,1,1,1,   1,1,9999,9999,9999,9999,9999,1,9999, 1,9999,99,99, 1, 1, 1,1,   1,9999,9999,9999,9999,9999,9999,99,1,  1, 58,54,  1,  2, 1, 1,888,  2,9999,9999,9999,9999,9999,777,  2,9999,9999,9999, 1, 1,1,  5,  3,   5,9999,9999,9999,9999,9999,9999,9999,9999,9999,  3,9999,9,9999,9999,9999,  2,  2
508172,1,1,1,1,1,   1,1,9999,9999,9999,9999,9999,1,9999, 1,9999,99,99, 1, 1, 1,1,   1,9999,9999,9999,9999,9999,9999,99,1,  1, 48,25,  6,  1, 1, 1,888,  9,9999,9999,9999,9999,9999,777,  2,9999,9999,9999, 1, 1,1,  1,  4,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  3,9999,9,9999,9999,9999,  2,  2
508185,1,1,1,1,1,   1,1,9999,9999,9999,9999,9999,1,9999, 1,9999,99,99, 1, 1, 1,1,   1,9999,9999,9999,9999,9999,9999,99,1,  1, 31,28,  1,  1, 1, 1,  4,  9,9999,9999,9999,9999,9999,777,  2,9999,9999,9999, 1, 1,1,  2,  4,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  1,   1,9,9999,   1,9999,  1,  1
508187,1,1,1,1,1,   1,1,9999,9999,9999,9999,9999,1,9999, 1,9999,99,99, 1, 1, 1,1,   1,9999,9999,9999,9999,9999,9999,99,1,  1, 17,23,  2,  1, 1, 1,  3,  9,9999,9999,9999,9999,9999,777,  2,9999,9999,9999, 1, 1,1,  3,  3, 999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  3,9999,9,9999,9999,9999,  1,  1
508188,1,1,1,1,1,   1,1,9999,9999,9999,9999,9999,1,9999, 1,9999,99,99, 1, 1, 1,1,   1,9999,9999,9999,9999,9999,9999,99,1,  1, 40,39,  1,  1, 1, 1,  6,  2,9999,9999,9999,9999,9999,777,  2,9999,9999,9999, 1, 1,1,  1,  4,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  1,   2,9,9999,   2,9999,  5,  2
508212,1,1,1,1,1,   1,1,9999,9999,9999,9999,9999,1,9999, 1,9999,99,99, 1, 1, 1,1,   1,9999,9999,9999,9999,9999,9999,99,1,  1, 36,34,  1,  1, 1, 1,888,  2,9999,9999,9999,9999,9999,777,  2,9999,9999,9999, 1, 1,1,  2,  1,  18,9999,9999,9999,   1,  11,9999,9999,9999,9999,  1,   1,9,9999,   9,9999,  2,  2
508223,1,1,1,1,1,   1,1,9999,9999,9999,9999,9999,1,9999, 1,9999,99,99, 1, 1, 1,1,   1,9999,9999,9999,9999,9999,9999,99,1,  1, 21,20,  1,  1, 1, 1,  3,  8,9999,9999,9999,9999,9999,777,  2,9999,9999,9999, 1, 1,1,  3,  3,  12,9999,9999,9999,9999,9999,9999,9999,9999,9999,  3,9999,9,9999,9999,9999,  1,  1
508224,1,1,2,2,2,   1,1,9999,9999,9999,9999,9999,1,9999, 1,9999,99,99, 1, 1, 1,1,   2,9999,9999,9999,9999,9999,9999,99,1,  1, 25,32,  2,  1, 1, 1,  3,  3,9999,9999,9999,   4,9999,777,  2,9999,9999,9999, 1, 1,1,  1,  4,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  3,9999,9,9999,9999,9999,  1,  1
508229,1,1,1,1,1,   1,1,9999,9999,9999,9999,9999,1,9999, 1,9999,99,99, 1, 1, 1,1,   1,9999,9999,9999,9999,9999,9999,99,1,  1, 42,34,  4,  1, 1, 1,  3,  9,9999,9999,9999,9999,9999,777,  1,   2,9999,9999,19, 1,1,  2,  2,   1,9999,9999,9999,   2,9999,9999,9999,9999,9999,  1,   3,9,9999,   1,9999,  5,  2
508266,1,1,1,1,1,   1,1,9999,9999,9999,9999,9999,1,9999, 1,9999,99,99, 1, 1, 1,1,   1,9999,9999,9999,9999,9999,9999,99,1,  1, 56,40,  5,  2, 1, 1,  5,  2,9999,9999,9999,9999,9999,777,  2,9999,9999,9999, 1, 1,1,  2,  1,   1,9999,9999,9999,   2,9999,9999,9999,9999,9999,  3,9999,9,9999,9999,9999,  2,  2
