CASEID,INVIEWN,B1AGE,AGER,AGERR,B2EDU,HIGHSCHL,B3EMPLY1,B3EMPLY2,B3EMPLY3,B3EMPLY4,EMPLOYR,UNEMPLOY,HOMEMAKR,B3HOURS,B3VHOUR,B3STUDNT,B4CHANGE,B5CODE1,B5DATE1,B5CODE2,B5DATE2,B5CODE3,B5DATE3,B6RACE,RACER,B6HSPNIC,B6OTHER,B7BIRTH,B7PLACE,B7PLACER,F14CHICG,B8MARITL,MARRIED,SINGLE,SCRSTAT,SCRSTATR,FINSTAT,FINSTATR,ABUSED,CHNGSTAT,CHGTONAW,NAWYEAR,RELAC1,LENGTHC1,C1SITUAT,PARTNERS,PABUSE,SPANISH1,INMONTH,INYEAR,INDAY
628465,1,19,1,1,  4,  1,  6,9999,9999,9999,2,0,1,9999,99,9999,  1,   8, 7,   7,18,9999, 1,  3,2,1, 1,  2, 26, 15,  2,  2,  1,  0,  1,  1, 1,1,1,1,99,99,  1,3,1,1,1,1, 2,1998,19
628669,1,20,1,1,  1,  0,  6,9999,9999,9999,2,0,1,9999,99,9999,  2,9999, 1,9999, 1,9999, 1,  3,2,1, 1,  2, 26, 15,  4,  2,  1,  0,  1,  1, 1,1,1,1,99,99,  1,5,1,1,1,1, 4,1998,21
629075,1,29,3,1,  5,  1,  3,9999,9999,9999,1,0,0,  25,99,9999,  1,   1, 5,9999, 1,9999, 1,  3,2,1, 1,  2, 26, 15,  2,  3,  0,  0,  2,  2, 2,2,2,1,99,99,  5,2,9,9,9,2,10,1997, 9
629076,1,23,2,1,  4,  1,  9,9999,9999,9999,4,1,0,9999,99,9999,  1,   4,26,9999, 1,9999, 1,  3,2,1, 1,  1, 19,  1,  1,  1,  0,  1,  2,  2, 2,2,2,1,99,99,  5,3,9,9,9,2,10,1997, 9
629077,1,22,2,1,  3,  0,  7,9999,9999,9999,3,0,0,9999,99,   2,  2,9999, 1,9999, 1,9999, 1,  3,2,1, 1,  1, 19,  1,  1,  2,  1,  0,  2,  2, 2,2,2,1,99,99,  1,5,9,9,9,2,10,1997, 9
629087,1,20,1,1,  4,  1,  7,9999,9999,9999,3,0,0,9999,99,   1,  2,9999, 1,9999, 1,9999, 1,  3,2,1, 1,  2, 26, 15,  2,  2,  1,  0,  2,  2, 2,2,2,1,99,99,  1,2,9,9,9,2,10,1997,13
629140,1,18,1,1,  4,  1,  2,9999,9999,9999,1,0,0,9999,99,9999,  2,9999, 1,9999, 1,9999, 1,  3,2,6, 1,  1, 19,  1,  1,  1,  0,  1,  2,  2, 2,2,2,1,99,99,  5,3,9,9,9,2,11,1997,13
629141,1,20,1,1,  3,  0,  2,9999,9999,9999,1,0,0,9999,99,9999,  2,9999, 1,9999, 1,9999, 1,  2,3,1, 1,  1, 14,  2,  2,  1,  0,  1,  2,  2, 2,2,2,1,99,99,  6,2,9,9,9,2,11,1997,17
629336,1,29,3,1,  5,  1,  2,9999,9999,9999,1,0,0,9999,99,9999,  2,9999, 1,9999, 1,9999, 1,  3,2,1, 1,  2, 26, 15,  2,  4,  0,  0,  3,  3, 2,2,2,3,99, 1,  5,1,9,9,9,1, 1,1998, 6
629337,1,32,4,2,  3,  0,  2,9999,9999,9999,1,0,0,9999,99,9999,  2,9999, 1,9999, 1,9999, 1,  3,2,1, 1,  1, 19,  1,  1,  5,  0,  0,  3,  3, 2,2,2,3,99, 1,  5,1,9,9,9,2, 1,1998, 6
629364,1,37,4,2,  5,  1,  3,9999,9999,9999,1,0,0,  20,99,9999,  2,9999, 1,9999, 1,9999, 1,  3,2,1, 1,  2, 26, 15,  2,  2,  1,  0,  3,  3, 2,2,2,3,99, 2,  1,5,9,9,9,1,12,1997,18
629453,1,26,3,1,  3,  0,  6,9999,9999,9999,2,0,1,9999,99,9999,  2,9999, 1,9999, 1,9999, 1,  3,2,1, 1,  2, 26, 15,  2,  2,  1,  0,  2,  2, 2,2,2,1,99,99,  1,5,9,9,9,1, 2,1998,17
629620,1,27,3,1,  5,  1,  6,9999,9999,9999,2,0,1,9999,99,9999,  2,9999, 1,9999, 1,9999, 1,  3,2,1, 1,  2, 26, 15,  2,  1,  0,  1,  1,  1, 2,2,2,2, 4,99,  4,3,9,9,9,1, 4,1998, 7
629665,1,20,1,1,  4,  1,  6,9999,9999,9999,2,0,1,9999,99,9999,  2,9999, 1,9999, 1,9999, 1,  4,3,1, 1,  2, 26, 15,  1,  2,  1,  0,  2,  2, 2,2,2,1,99,99,  1,4,9,9,9,2, 4,1998,28
629666,1,21,2,1,  3,  0,  6,9999,9999,9999,2,0,1,9999,99,9999,  2,9999, 1,9999, 1,9999, 1,  3,2,1, 1,  2, 26, 15,  2,  3,  0,  0,  2,  2, 2,2,2,1,99,99,  3,5,9,9,9,2, 4,1998,28
629667,1,27,3,1,  3,  0,  6,9999,9999,9999,2,0,1,9999,99,9999,  2,9999, 1,9999, 1,9999, 1,  3,2,1, 1,  2, 26, 15,  2,  2,  1,  0,  1,  1, 2,2,2,2, 4,99,  1,5,9,9,9,2, 4,1998,28
708200,1,56,6,4,  2,  0,  6,9999,9999,9999,2,0,1,9999,99,9999,  2,9999, 1,9999, 1,9999, 1,  3,2,1, 1,  1, 43,  6,  2,  2,  1,  0,  1,  1, 1,1,1,1,99,99,  1,2,1,1,1,1,11,1997,12
708201,1,29,3,1,  5,  1,  2,9999,9999,9999,1,0,0,9999,99,9999,  2,9999, 1,9999, 1,9999, 1,  3,2,1, 1,  2, 26, 15,  3,  1,  0,  1,  1,  1, 1,1,1,1,99,99,  6,1,1,1,1,1,11,1997,22
708255,1,35,4,2,  2,  0,  2,9999,9999,9999,1,0,0,9999,99,9999,  2,9999, 1,9999, 1,9999, 1,  3,2,1, 1,  2, 26, 15,  2,  3,  0,  0,  3,  3, 1,1,1,2,99,99,  3,6,1,1,1,1,12,1997, 6
708257,1,21,2,1,  3,  0,  6,9999,9999,9999,2,0,1,9999,99,9999,  2,9999, 1,9999, 1,9999, 1,  3,2,1, 1,  2, 12, 10,  4,  3,  0,  0,  1,  1, 1,1,1,1,99,99,  3,4,1,1,1,1,12,1997,12
708258,1,29,3,1,  3,  0,  6,   7,9999,9999,2,0,1,9999,99,   2,  1,   7,26,9999, 1,9999, 1,  3,2,1, 1,  1, 43,  6,  5,  1,  0,  1,  1,  1, 1,1,1,1,99,99,  4,5,1,1,1,1,12,1997,10
708261,1,30,3,2,  3,  0, 10,9999,9999,9999,9,9,0,9999,99,9999,  2,9999, 1,9999, 1,9999, 1,  2,3,1, 1,  1, 36,  3,  2,  1,  0,  1,  1,  1, 1,1,1,1,99,99,  5,1,2,3,3,1,12,1997,15
708319,1,36,4,2,  2,  0,  8,9999,9999,9999,4,1,0,9999,99,9999,  2,9999, 1,9999, 1,9999, 1,  3,2,1, 1,  2, 26, 15,  2,  4,  0,  0,  1,  1, 1,1,1,1,99,99,  1,6,1,1,1,1,12,1997,17
708334,1,20,1,1,  4,  1,  2,9999,9999,9999,1,0,0,9999,99,9999,  1,   8,24,9999, 1,9999, 1,  3,2,1, 1,  2, 13, 15,  4,  1,  0,  1,  1,  1, 1,1,1,1,99,99,  4,2,1,1,1,1, 1,1998,10
708348,1,30,3,2,  3,  0,  8,9999,9999,9999,4,1,0,9999,99,9999,  2,9999, 1,9999, 1,9999, 1,  3,2,1, 1,  2, 26, 15,  2,  2,  1,  0,  3,  3, 1,1,1,2,99,99,  1,4,1,1,1,1, 1,1998, 8
708356,1,26,3,1,  3,  0,  6,9999,9999,9999,2,0,1,9999,99,9999,  2,9999, 1,9999, 1,9999, 1,  3,2,1, 1,  1, 43,  6,  4,  2,  1,  0,  1,  1, 1,1,1,1,99,99,  1,4,1,1,1,1, 1,1998,12
708359,1,33,4,2,  2,  0,  2,9999,9999,9999,1,0,0,9999,99,9999,  2,9999, 1,9999, 1,9999, 1,  3,2,1, 1,  2, 40, 15,  2,  2,  1,  0,  2,  2, 1,1,1,2,99,99,  1,5,1,1,1,1, 1,1998,14
708363,1,33,4,2,  5,  1,  2,9999,9999,9999,1,0,0,9999,99,9999,  2,9999, 1,9999, 1,9999, 1,  3,2,1, 1,  1, 19,  1,  1,  4,  0,  0,  1,  1, 1,1,1,1,99,99,  5,1,1,1,1,1, 1,1998,28
708370,1,21,2,1,  3,  0,  2,9999,9999,9999,1,0,0,9999,99,9999,  2,9999, 1,9999, 1,9999, 1,  3,2,1, 1,  2, 26, 15,  2,  3,  0,  0,  1,  1, 1,1,1,1,99,99,  3,2,1,1,1,1, 1,1998,26
708371,1,18,1,1,  3,  0,  6,9999,9999,9999,2,0,1,9999,99,9999,  1,   8, 2,9999, 1,9999, 1,  3,2,1, 1,  1, 19,  1,  1,  3,  0,  0,  1,  1, 1,1,1,1,99,99,  3,3,1,1,1,1, 1,1998,28
708372,1,24,2,1,  3,  0,  7,9999,9999,9999,3,0,0,9999,99, 999,  1,   7,12,9999, 1,9999, 1,  2,3,1, 1,  1, 19,  1,  1,  3,  0,  0,  1,  1, 1,1,1,1,99,99,  3,4,1,1,1,2, 1,1998,30
708379,1,32,4,2,  5,  1,  6,9999,9999,9999,2,0,1,9999,99,9999,  1,   2, 7,9999, 1,9999, 1,  3,2,1, 1,  2, 26, 15,  2,  2,  1,  0,  1,  1, 1,1,1,1,99,99,  5,2,4,2,2,1, 2,1998, 2
708426,1,34,4,2,  2,  0,  6,9999,9999,9999,2,0,1,9999,99,9999,  2,9999, 1,9999, 1,9999, 1,  3,2,1, 1,  2, 13, 15,  2,  2,  1,  0,  1,  1, 1,1,1,1,99,99,  1,5,1,1,1,1, 2,1998, 4
708447,1,33,4,2,  4,  1,  4,9999,9999,9999,1,0,0,9999,20,9999,  1,  17,12,9999, 1,9999, 1,  3,2,1, 1,  1, 36,  3,  2,  1,  0,  1,  3,  3, 1,1,1,2,99,99,  5,3,1,1,1,1, 2,1998, 5
708448,1,32,4,2,  3,  0,  8,9999,9999,9999,4,1,0,9999,99,9999,  2,9999, 1,9999, 1,9999, 1,  3,2,1, 1,  1, 19,  1,  1,  1,  0,  1,  1,  1, 1,1,1,1,99,99,  6,1,1,1,1,1, 2,1998, 4
708450,1,21,2,1,  4,  1,  6,9999,9999,9999,2,0,1,9999,99,9999,  2,9999, 1,9999, 1,9999, 1,  3,2,1, 1,  2, 26, 15,  4,  3,  0,  0,  3,  3, 1,1,1,2,99,99,  3,2,1,1,1,1, 2,1998,13
708451,1,24,2,1,  2,  0,  6,9999,9999,9999,2,0,1,9999,99,9999,  2,9999, 1,9999, 1,9999, 1,  3,2,1, 1,  2, 26, 15,  2,  2,  1,  0,  1,  1, 1,1,1,1,99,99,  1,5,1,1,1,1, 2,1998,12
708461,1,49,5,3,  2,  0,  6,9999,9999,9999,2,0,1,9999,99,9999,  2,9999, 1,9999, 1,9999, 1,  3,2,1, 1,  1, 43,  6,  2,  3,  0,  0,  1,  1, 1,1,1,1,99,99,  3,2,1,1,1,1, 2,1998,25
708462,1,40,4,3,  2,  0,  8,9999,9999,9999,4,1,0,9999,99,9999,  1,   2,24,9999, 1,9999, 1,  2,3,1, 1,  1, 37,  5,  2,  2,  1,  0,  1,  1, 1,1,1,1,99,99,  1,5,3,3,2,2, 2,1998,25
708463,1,36,4,2,  3,  0,  6,9999,9999,9999,2,0,1,9999,99,9999,  2,9999, 1,9999, 1,9999, 1,  3,2,1, 1,  1, 43,  6,  2,  2,  1,  0,  1,  1, 1,1,1,1,99,99,  1,4,1,1,1,1, 2,1998,26
708464,1,40,4,3,  3,  0,  2,9999,9999,9999,1,0,0,9999,99,9999,  2,9999, 1,9999, 1,9999, 1,  3,2,1, 1,  2, 12, 10,  3,  3,  0,  0,  1,  1, 1,1,1,1,99,99,  3,2,1,1,1,1, 2,1998,25
708467,1,25,2,1,  2,  0,  6,9999,9999,9999,2,0,1,9999,99,9999,  1,   2,10,9999, 1,9999, 1,  3,2,1, 1,  2, 26, 15,  2,  3,  0,  0,  1,  1, 1,1,1,1,99,99,  3,5,1,1,1,1, 2,1998,18
708468,1,23,2,1,  6,  1,  9,9999,9999,9999,4,1,0,9999,99,9999,  1,   2,26,9999, 1,9999, 1,  3,2,1, 1,  2, 26, 15,  5,  1,  0,  1,  1,  1, 1,1,1,1,99,99,  6,2,1,1,1,1, 2,1998,20
708469,1,26,3,1,  2,  0,  6,9999,9999,9999,2,0,1,9999,99,9999,  2,9999, 1,9999, 1,9999, 1,  3,2,1, 1,  2, 26, 15,  2,  3,  0,  0,  1,  1, 1,1,1,1,99,99,  3,5,1,1,1,1, 2,1998,18
708496,1,41,5,3,  3,  0,  6,9999,9999,9999,2,0,1,9999,99,9999,  2,9999, 1,9999, 1,9999, 1,  3,2,1, 1,  2, 26, 15,  2,  2,  1,  0,  1,  1, 1,1,1,1,99,99,  1,6,1,1,1,1, 2,1998,26
708500,1,20,1,1,  4,  1,  2,9999,9999,9999,1,0,0,9999,99,9999,  1,   3, 7,   3,14,9999, 1,  3,2,1, 1,  2, 26, 15,  2,  3,  0,  0,  1,  1, 1,1,1,1,99,99,  3,2,1,1,1,1, 3,1998, 6
708501,1,33,4,2,  5,  1,  6,9999,9999,9999,2,0,1,9999,99,9999,  2,9999, 1,9999, 1,9999, 1,  3,2,1, 1,  2, 26, 15,  2,  2,  1,  0,  1,  1, 1,1,1,1,99,99,  1,6,1,1,1,1, 2,1998,27
708527,1,19,1,1,  3,  0,  6,9999,9999,9999,2,0,1,9999,99,9999,  2,9999, 1,9999, 1,9999, 1,  3,2,1, 1,  2, 26, 15,  5,  1,  0,  1,  1,  1, 1,1,1,1,99,99,  4,4,1,1,1,1, 3,1998,13
708528,1,28,3,1,  5,  1,  6,9999,9999,9999,2,0,1,9999,99,9999,  2,9999, 1,9999, 1,9999, 1,  3,2,1, 1,  2, 50, 10,  3,  2,  1,  0,  1,  1, 1,1,1,1,99,99,  1,5,1,1,1,1, 3,1998,11
708529,1,20,1,1,  3,  0,  6,9999,9999,9999,2,0,1,9999,99,9999,  2,9999, 1,9999, 1,9999, 1,  3,2,1, 1,  2, 26, 15,  3,  2,  1,  0,  1,  1, 1,1,1,1,99,99,  1,2,1,1,1,1, 3,1998,12
708530,1,28,3,1,  5,  1,  2,9999,9999,9999,1,0,0,9999,99,9999,  2,9999, 1,9999, 1,9999, 1,  3,2,1, 1,  2, 26, 15,  2,  2,  1,  0,  1,  1, 1,1,1,1,99,99,  1,2,1,1,1,1, 3,1998,11
708531,1,47,5,3,  3,  0,  6,9999,9999,9999,2,0,1,9999,99,9999,  2,9999, 1,9999, 1,9999, 1,  3,2,1, 1,  2, 26, 15,  2,  2,  1,  0,  1,  1, 1,1,1,1,99,99,  1,6,1,1,1,1, 3,1998,16
708532,1,35,4,2,  3,  0,  2,9999,9999,9999,1,0,0,9999,99,9999,  1,   5,18,9999, 1,9999, 1,  3,2,1, 1,  2, 26, 15,  2,  2,  1,  0,  1,  1, 1,1,1,1,99,99,  1,6,1,1,1,1, 3,1998,16
708549,1,35,4,2,  6,  1,  2,9999,9999,9999,1,0,0,9999,99,9999,  1,   1,20,   3,13,9999, 1,  3,2,1, 1,  2,  9, 10,  2,  2,  1,  0,  3,  3, 1,1,1,2,99,99,  1,5,1,1,1,1, 3,1998,23
708571,1,48,5,3,  3,  0,  6,9999,9999,9999,2,0,1,9999,99,9999,  2,9999, 1,9999, 1,9999, 1,  3,2,1, 1,  2, 26, 15,  2,  2,  1,  0,  1,  1, 1,1,1,1,99,99,  1,6,1,1,1,1, 3,1998,13
708572,1,38,4,2,  4,  1,  2,9999,9999,9999,1,0,0,9999,99,9999,  2,9999, 1,9999, 1,9999, 1,  3,2,1, 1,  2, 41, 10,  3,  2,  1,  0,  1,  1, 1,1,1,1,99,99,  1,5,1,1,1,1, 3,1998,12
708590,1,21,2,1,  4,  1,  8,9999,9999,9999,4,1,0,9999,99,9999,  1,   2,19,9999, 1,9999, 1,  3,2,1, 1,  2, 26, 15,  3,  1,  0,  1,  1,  1, 1,1,1,1,99,99,  4,3,1,1,1,1, 4,1998, 6
708592,1,25,2,1,  3,  0,  6,9999,9999,9999,2,0,1,9999,99,9999,  1,   2,14,9999, 1,9999, 1,  3,2,1, 1,  2, 26, 15,  4,  1,  0,  1,  1,  1, 1,1,1,1,99,99,  4,4,1,1,1,1, 4,1998, 2
708593,1,19,1,1,  3,  0,  8,9999,9999,9999,4,1,0,9999,99,9999,  1,   2,10,9999, 1,9999, 1,  3,2,1, 1,  2, 26, 15,  2,  3,  0,  0,  1,  1, 1,1,1,1,99,99,  3,1,1,1,1,1, 3,1998,31
708595,1,25,2,1,  3,  0,  6,9999,9999,9999,2,0,1,9999,99,9999,  1,   2,21,9999, 1,9999, 1,  3,2,1, 1,  1, 19,  1,  4,  3,  0,  0,  1,  1, 1,1,1,1,99,99,  3,5,1,1,1,1, 3,1998,28
708621,1,25,2,1,  3,  0,  6,9999,9999,9999,2,0,1,9999,99,9999,  2,9999, 1,9999, 1,9999, 1,  3,2,1, 1,  2, 26, 15,  3,  2,  1,  0,  1,  1, 1,1,1,1,99,99,  1,5,1,1,1,1, 4,1998, 6
708622,1,31,4,2,  4,  1,  8,9999,9999,9999,4,1,0,9999,99,9999,  1,   2,16,9999, 1,9999, 1,  3,2,1, 1,  1, 43,  6,  2,  1,  0,  1,  3,  3, 1,1,1,2,99,99,  5,2,1,1,1,1, 4,1998, 6
708668,1,33,4,2,  4,  1,  2,9999,9999,9999,1,0,0,9999,99,9999,  2,9999, 1,9999, 1,9999, 1,  1,1,1, 1,  1, 36,  3,  2,  2,  1,  0,  1,  1, 1,1,1,1,99,99,  1,4,1,1,1,2, 3,1998,28
708670,1,29,3,1,  3,  0,  9,9999,9999,9999,4,1,0,9999,99,9999,  2,9999, 1,9999, 1,9999, 1,  3,2,1, 1,  1, 36,  3,  2,  1,  0,  1,  1,  1, 1,1,1,1,99,99,  4,3,2,2,2,1, 4,1998,15
708671,1,30,3,2,  2,  0,  3,9999,9999,9999,1,0,0,  20,99,9999,  1,   1,24,9999, 1,9999, 1,  3,2,1, 1,  2, 26, 15,  5,  2,  1,  0,  1,  1, 1,1,1,1,99,99,  1,6,1,1,1,1, 4,1998,15
708672,1,39,4,2,  3,  0,  8,9999,9999,9999,4,1,0,9999,99,9999,  1,   2, 7,9999, 1,9999, 1,  3,2,1, 1,  2, 26, 15,  2,  2,  1,  0,  1,  1, 1,1,1,1,99,99,  1,6,1,1,1,1, 4,1998,15
708673,1,24,2,1,  3,  0,  9,9999,9999,9999,4,1,0,9999,99,9999,  2,9999, 1,9999, 1,9999, 1,  1,1,1, 1,  1, 19,  1,  1,  1,  0,  1,  1,  1, 1,1,1,1,99,99,  4,5,1,1,1,2, 4,1998,20
708697,1,30,3,2,  4,  1,  6,9999,9999,9999,2,0,1,9999,99,9999,  2,9999, 1,9999, 1,9999, 1,  3,2,1, 1,  2, 26, 15,  3,  2,  1,  0, 99,999, 1,1,1,9,99,99,  1,5,1,1,1,1, 4,1998,29
708698,1,36,4,2,  4,  1,  2,9999,9999,9999,1,0,0,9999,99,9999,  2,9999, 1,9999, 1,9999, 1,  3,2,1, 1,  2, 12, 10,  2,  5,  0,  0,  2,  2, 1,1,1,2,99,99,  2,5,1,1,1,1, 4,1998,29
708699,1,33,4,2,  2,  0,  6,9999,9999,9999,2,0,1,9999,99,9999,  2,9999, 1,9999, 1,9999, 1,  3,2,1, 1,  2, 26, 15,  2,  2,  1,  0,  1,  1, 1,1,1,1,99,99,  1,6,1,1,1,1, 4,1998,24
708700,1,35,4,2,  2,  0,  6,9999,9999,9999,2,0,1,9999,99,9999,  2,9999, 1,9999, 1,9999, 1,  3,2,1, 1,  2, 26, 15,  2,  2,  1,  0,  1,  1, 1,1,1,1,99,99,  1,5,1,1,1,1, 4,1998,30
709358,1,30,3,2,  4,  1,  2,9999,9999,9999,1,0,0,9999,99,9999,  1,   4,18,   1,11,9999, 1,  3,2,1, 1,  2, 26, 15,  2,  1,  0,  1,  2,  2, 2,2,2,1,99,99,  5,1,9,9,9,1, 1,1998,26
709373,1,23,2,1,  4,  1,  3,9999,9999,9999,1,0,0, 999,99,9999,  2,9999, 1,9999, 1,9999, 1,  3,2,1, 1,  2, 26, 15,  4,  2,  1,  0,  2,  2, 2,2,2,1,99,99,  1,2,9,9,9,1, 1,1998,26
709378,1,19,1,1,  4,  1,  6,9999,9999,9999,2,0,1,9999,99,9999,  2,9999, 1,9999, 1,9999, 1,  3,2,1, 1,  1, 19,  1,  1,  1,  0,  1,  2,  2, 2,2,2,1,99,99,  5,3,9,9,9,2, 2,1998, 2
709423,1,39,4,2,  2,  0,  6,9999,9999,9999,2,0,1,9999,99,9999,  1,   2,14,9999, 1,9999, 1,  3,2,1, 1,  2, 26, 15,  2,  3,  0,  0,  3,  3, 2,2,2,3,99, 1,  3,5,9,9,9,1, 2,1998, 9
709424,1,29,3,1,  3,  0,  6,9999,9999,9999,2,0,1,9999,99,9999,  2,9999, 1,9999, 1,9999, 1,  2,3,1, 1,  1, 19,  1,  3,  4,  0,  0,  3,  3, 2,2,2,3,99, 1,  7,4,9,9,9,2, 2,1998, 6
709425,1,32,4,2,  3,  0,  6,9999,9999,9999,2,0,1,9999,99,9999,  2,9999, 1,9999, 1,9999, 1,  3,2,1, 1,  1, 19,  1,  1,  1,  0,  1,  1,  1, 2,2,2,2, 4,99,  4,1,9,9,9,1, 2,1998, 4
709445,1,30,3,2,  2,  0, 13,9999,9999,9999,1,0,0,9999,99,9999,  2,9999, 1,9999, 1,9999, 1,  3,2,1, 1,  2, 26, 15,  2,  1,  0,  1,  2,  2, 2,2,2,1,99,99,  5,4,9,9,9,1, 2,1998,11
709446,1,24,2,1,  2,  0,  6,9999,9999,9999,2,0,1,9999,99,9999,  2,9999, 1,9999, 1,9999, 1,  3,2,1, 1,  2, 26, 15,  5,  3,  0,  0,  2,  2, 2,2,2,1,99,99,  3,1,9,9,9,1, 2,1998,11
709497,1,33,4,2,  4,  1,  6,9999,9999,9999,2,0,1,9999,99,9999,  2,9999, 1,9999, 1,9999, 1,  3,2,1, 1,  2, 26, 15,  2,  3,  0,  0,  1,  1, 2,2,2,2, 4,99,  3,5,9,9,9,1, 3,1998, 4
709498,1,20,1,1,  3,  0,  6,9999,9999,9999,2,0,1,9999,99,9999,  2,9999, 1,9999, 1,9999, 1,  3,2,1, 1,  2, 26, 15,  2,  3,  0,  0,  1,  1, 2,2,2,2, 4,99,  3,3,9,9,9,1, 3,1998, 2
709499,1,21,2,1,  4,  1,  8,9999,9999,9999,4,1,0,9999,99,9999,  2,9999, 1,9999, 1,9999, 1,  3,2,1, 1,  1, 19,  1,  4,  3,  0,  0,  3,  3, 2,2,2,3,99, 1,  3,5,9,9,9,1, 3,1998, 6
709533,1,23,2,1,  2,  0,  2,9999,9999,9999,1,0,0,9999,99,9999,  1,   5, 8,9999, 1,9999, 1,  3,2,1, 1,  2, 26, 15,  2,  1,  0,  1,  1,  1, 2,2,2,2, 4,99,  4,5,9,9,9,1, 3,1998,16
709548,1,21,2,1,  5,  1,  6,9999,9999,9999,2,0,1,9999,99,9999,  1,   8,20,9999, 1,9999, 1,  3,2,1, 1,  1, 19,  1,  1,  2,  1,  0,  1,  1, 2,2,2,2, 4,99,  1,4,9,9,9,2, 3,1998,26
709569,1,25,2,1,  5,  1,  6,9999,9999,9999,2,0,1,9999,99,9999,  2,9999, 1,9999, 1,9999, 1,  3,2,1, 1,  2, 11, 15,  2,  2,  1,  0,  1,  1, 2,2,2,2, 4,99,  1,4,9,9,9,1, 3,1998,19
709570,1,26,3,1,  2,  0,  6,9999,9999,9999,2,0,1,9999,99,9999,  2,9999, 1,9999, 1,9999, 1,  3,2,1, 1,  2, 26, 15,  2,  2,  1,  0,  1,  1, 2,2,2,2, 6,99,  1,5,9,9,9,1, 3,1998,19
709588,1,30,3,2,  4,  1,  5,9999,9999,9999,1,0,0,9999,99,9999,  1,   2,24,9999, 1,9999, 1,  3,2,1, 1,  2, 26, 15,  3,  2,  1,  0,  1,  1, 2,2,2,2, 4,99,  1,4,9,9,9,1, 4,1998, 6
709589,1,23,2,1,  2,  0,  6,9999,9999,9999,2,0,1,9999,99,9999,  1,   2, 7,9999, 1,9999, 1,  3,2,1, 1,  2, 26, 15,  4,  2,  1,  0,  1,  1, 2,2,2,2, 4,99,  1,3,9,9,9,1, 4,1998, 6
709590,1,24,2,1,  5,  1,  6,9999,9999,9999,2,0,1,9999,99,9999,  1,   2,23,9999, 1,9999, 1,  3,2,1, 1,  2, 26, 15,  4,  3,  0,  0,  1,  1, 2,2,2,2, 4,99,  3,2,9,9,9,1, 4,1998, 6
709623,1,20,1,1,  2,  0,  2,9999,9999,9999,1,0,0,9999,99,9999,  2,9999, 1,9999, 1,9999, 1,  3,2,1, 1,  1, 43,  6,  3,  3,  0,  0,  1,  1, 2,2,2,2, 4,99,  3,3,9,9,9,1, 4,1998,13
709679,1,30,3,2,  1,  0,  6,9999,9999,9999,2,0,1,9999,99,9999,  1,   2,23,9999, 1,9999, 1,  3,2,1, 1,  2, 26, 15,  2,  1,  0,  1,  2,  2, 2,2,2,1,99,99,  4,5,9,9,9,1, 4,1998,17
808365,1,31,4,2,  3,  0,  7,9999,9999,9999,3,0,0,9999,99,   2,  2,9999, 1,9999, 1,9999, 1,  3,2,3, 1,  2, 26, 15,  2,  4,  0,  0,  1,  1, 1,1,1,1,99,99,  5,1,1,1,1,2, 1,1998,13
808366,1,21,2,1,  3,  0,  7,9999,9999,9999,3,0,0,9999,99,   1,  2,9999, 1,9999, 1,9999, 1,  3,2,2, 1,  1, 19,  1,  1,  1,  0,  1,  1,  1, 1,1,1,1,99,99,  5,4,1,1,1,2, 1,1998,12
808367,1,39,4,2,  3,  0,  7,9999,9999,9999,3,0,0,9999,99,   2,  2,9999, 1,9999, 1,9999, 1,  1,1,1, 1,  1, 19,  1,  1,  1,  0,  1,999,999, 1,1,1,9,99,99,  5,3,1,1,1,2, 1,1998,26
808368,1,35,4,2,  3,  0,  7,9999,9999,9999,3,0,0,9999,99,   2,  2,9999, 1,9999, 1,9999, 1,  1,1,1, 1,  1, 19,  1,  1,  1,  0,  1,999,999, 1,1,1,9,99,99,  6,1,1,1,1,2, 1,1998,26
808369,1,32,4,2,  3,  0,  7,9999,9999,9999,3,0,0,9999,99,   2,  2,9999, 1,9999, 1,9999, 1,  3,2,6, 1,  1, 43,  6,  2,  5,  0,  0,  1,  1, 1,1,1,1,99,99,  5,4,1,1,1,2, 1,1998,26
808471,1,34,4,2,  3,  0,  7,9999,9999,9999,3,0,0,9999,99,   2,  2,9999, 1,9999, 1,9999, 1,  1,1,1, 1,  1, 19,  1,  1,  2,  1,  0,  1,  1, 1,1,1,1,99,99,  1,5,1,1,1,2, 2,1998, 9
808472,1,35,4,2,  2,  0,  9,9999,9999,9999,4,1,0,9999,99,9999,  2,9999, 1,9999, 1,9999, 1,  3,2,1, 1,  1, 43,  6,  2,  2,  1,  0,  1,  1, 1,1,1,1,99,99,  1,5,1,1,1,1, 2,1998, 2
808473,1,42,5,3,  3,  0,  3,9999,9999,9999,1,0,0,  20,99,9999,  2,9999, 1,9999, 1,9999, 1,  1,1,1, 1,  1, 30,  2,  2,  1,  0,  1,999,999, 1,1,1,9,99,99,  6,6,1,1,1,2, 2,1998, 2
808474,1,22,2,1,  3,  0,  7,9999,9999,9999,3,0,0,9999,99,   2,  2,9999, 1,9999, 1,9999, 1,  3,2,6, 1,  1, 19,  1,  1,  3,  0,  0,999,999, 1,1,1,9,99,99,  3,4,1,1,1,2, 2,1998, 2
