CASEID,INVIEWN,IDINCID,INCIDENT,FORCED,YEAR,MONTH,DAY,DATECERT,USOBJ,KINDWEAP,KINDWEA2,WEAPON,GUNTYPE,GUNUSE,THREAT,SLAP,PUNCH,BEATING,TWEAPON,UWEAPON,FSEXONLY,MISCARG,RESTRAIN,CHOKED,PRSNT,PRSN2,PRSN3,AP,BP,CP,OP,PINJR,ALCOHOL,RDRUNK,NDRUNK,BOTHDRUN,POT,RPOT,NPOT,DRUGS,RDRUGS,NDRUGS,BOTHDRUG,SUBSTANC,SEVEREST,TOINC,INTYEAR,INTMONTH,INTDAY,DAYSTOIN,DATECOM
618591,1,618591020, 0, 1, 1998, 1,  24,2,  2,99,99, 99,  0,  0,1,0,0,0,0,0,0,0,0, 0,0, 9, 9,0,0,0,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 4,999,1998, 4, 2, 68, 1
618591,1,618591020, 1, 0, 1998, 1,  29,2,  2,99,99, 99,  0,  0,0,1,0,0,0,0,0,0,0, 0,3, 0, 0,0,0,1,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 4,999,1998, 4, 2, 63, 1
618591,1,618591020, 0, 1, 1998, 2,  14,2,  2,99,99, 99,  0,  0,1,0,0,0,0,0,0,0,0, 0,0, 9, 9,0,0,0,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 4,999,1998, 4, 2, 47, 1
618591,1,618591020, 3, 0, 1998, 2,  17,2,  2,99,99, 99,  0,  0,0,0,0,1,0,0,0,0,0,99,0, 9, 9,0,0,0,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 4,999,1998, 4, 2, 44, 1
618591,1,618591020,-1, 1, 1998, 2,  27,2,  2,99,99, 99,  0,  0,0,0,0,0,0,0,1,0,0, 0,0, 9, 9,0,0,0,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 4,999,1998, 4, 2, 34, 1
618591,1,618591030, 1, 1, 1998, 3,  27,2,  2,99,99, 99,  0,  0,0,1,0,0,0,0,0,0,0, 0,0, 9, 9,0,0,0,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 4,999,1998, 4, 2,  6, 1
618594,1,618594000, 1, 1, 1997, 5,  27,2,  2,99,99, 99,  0,  0,0,1,0,0,0,0,0,0,0, 0,0, 9, 9,0,0,0,0, 0,2, 0, 1,0,0, 0, 0,0,0,0,0,2, 3,  4,1998, 3,31,308, 1
618594,1,618594000, 1, 0, 1997, 8,  25,2,  2,99,99, 99,  0,  0,0,1,0,0,0,0,0,0,0, 0,0, 9, 9,0,0,0,0, 0,2, 0, 1,0,0, 0, 0,0,0,0,0,2, 3,999,1998, 3,31,218, 1
618594,1,618594000, 3, 1, 1997, 9,  19,2,  2,99,99, 99,  0,  0,0,0,0,1,0,0,0,0,0, 1,0, 9, 9,0,0,0,0, 0,2, 0, 1,0,0, 0, 0,0,0,0,0,2, 3,999,1998, 3,31,193, 1
618594,1,618594000, 2, 0, 1997,12,  28,2,  2,99,99, 99,  0,  0,0,0,1,0,0,0,0,0,0, 0,0, 9, 9,0,0,0,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 3,999,1998, 3,31, 93, 1
618701,1,618701000, 1, 0, 1997,10,  22,2,  2,99,99, 99,  0,  0,0,1,0,0,0,0,0,0,0, 0,3, 1, 0,1,0,1,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 1,  1,1998, 4,23,183, 1
618702,1,618702000, 1, 0, 1997,11,  27,2,  2,99,99, 99,  0,  0,0,1,0,0,0,0,0,0,0, 0,0, 9, 9,0,0,0,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 1,  1,1998, 4,16,140, 1
628133,1,628133000, 1, 0, 1997, 6,  14,2,  2,99,99, 99,  0,  0,0,1,0,0,0,0,0,0,0, 0,0, 9, 9,0,0,0,0, 0,2, 0, 1,0,0, 0, 0,0,0,0,0,2, 1,  1,1997,10,30,138, 1
628134,1,628134000, 0, 0, 1997, 8,  30,2,  2,99,99, 99,  0,  0,1,0,0,0,0,0,0,0,0, 0,0, 9, 9,0,0,0,0, 0,2, 0, 1,0,0, 0, 0,0,0,0,0,2, 0,  1,1997,10,30, 61, 1
628135,1,628135000, 1, 0, 1997, 2,  11,2,  2,99,99, 99,  0,  0,0,1,0,0,0,0,0,0,0, 0,0, 9, 9,0,0,0,0, 0,0, 0, 0,0,0, 0, 0,2,0,1,0,4, 1,  5,1997,11, 4,266, 1
628135,1,628135000, 1, 1, 1997, 7,   3,2,  2,99,99, 99,  0,  0,0,1,0,0,0,0,0,0,0, 0,4, 0, 0,0,0,0,1, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 1,999,1997,11, 4,124, 1
628135,1,628135000,-1, 1, 1997,10,   8,2,  2,99,99, 99,  0,  0,0,0,0,0,0,0,1,0,0, 0,0, 9, 9,0,0,0,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 1,999,1997,11, 4, 27, 1
628135,1,628135000,-1, 1, 1997,10,  25,2,  2,99,99, 99,  0,  0,0,0,0,0,0,0,1,0,0, 0,0, 9, 9,0,0,0,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 1,999,1997,11, 4, 10, 1
628135,1,628135010, 1, 0, 1997,10,  28,2,  2,99,99, 99,  0,  0,0,1,0,0,0,0,0,0,0, 0,0, 9, 9,0,0,0,0, 0,0, 0, 0,0,0, 0, 0,2,0,1,0,4, 1,999,1997,11, 4,  7, 1
628335,1,628335000, 1, 0, 1997, 1,  11,2,  2,99,99, 99,  0,  0,0,1,0,0,0,0,0,0,0, 0,3, 0, 0,0,0,1,0, 0,2, 0, 1,0,0, 0, 0,0,0,0,0,2, 2, 66,1998, 1, 6,360, 1
628335,1,628335000, 1, 1, 1997, 1,  15,2,  2,99,99, 99,  0,  0,0,1,0,0,0,0,0,0,0, 0,3, 0, 0,0,0,1,0, 0,0, 0, 0,0,0, 0, 0,2,0,1,0,4, 2,999,1998, 1, 6,356, 1
628335,1,628335000, 1, 0, 1997, 1,  18,2,  2,99,99, 99,  0,  0,0,1,0,0,0,0,0,0,0, 0,3, 0, 0,0,0,1,0, 0,2, 0, 1,0,0, 0, 0,0,0,0,0,2, 2,999,1998, 1, 6,353, 1
628335,1,628335000, 1, 0, 1997, 1,  25,2,  2,99,99, 99,  0,  0,0,1,0,0,0,0,0,0,0, 0,3, 0, 0,0,0,1,0, 0,2, 0, 1,0,0, 0, 0,0,0,0,0,2, 2,999,1998, 1, 6,346, 1
628335,1,628335010,-1, 1, 1997, 1,  28,2,  2,99,99, 99,  0,  0,0,0,0,0,0,0,1,0,0, 0,3, 0, 0,0,0,1,0, 0,0, 0, 0,0,0, 0, 0,2,0,1,0,4, 2,999,1998, 1, 6,343, 1
628335,1,628335010, 1, 1, 1997, 2,   1,2,  2,99,99, 99,  0,  0,0,1,0,0,0,0,0,0,0, 0,3, 0, 0,0,0,1,0, 0,2, 0, 1,0,0, 0, 0,0,0,0,0,2, 2,999,1998, 1, 6,339, 1
628335,1,628335010, 1, 1, 1997, 2,   4,2,  2,99,99, 99,  0,  0,0,1,0,0,0,0,0,0,0, 0,3, 0, 0,0,0,1,0, 0,2, 0, 1,0,0, 0, 0,0,0,0,0,2, 2,999,1998, 1, 6,336, 1
628335,1,628335010, 1, 0, 1997, 2,   8,2,  2,99,99, 99,  0,  0,0,1,0,0,0,0,0,0,0, 0,3, 0, 0,0,0,1,0, 0,0, 0, 0,0,0, 0, 0,2,0,1,0,4, 2,999,1998, 1, 6,332, 1
628335,1,628335010, 1, 0, 1997, 2,  12,2,  2,99,99, 99,  0,  0,0,1,0,0,0,0,0,0,0, 0,3, 0, 0,0,0,1,0, 0,2, 0, 1,0,0, 0, 0,0,0,0,0,2, 2,999,1998, 1, 6,328, 1
628335,1,628335010,-1, 1, 1997, 2,  15,2,  2,99,99, 99,  0,  0,0,0,0,0,0,0,1,0,0, 0,3, 0, 0,0,0,1,0, 0,2, 0, 1,0,0, 0, 0,0,0,0,0,2, 2,999,1998, 1, 6,325, 1
628335,1,628335010, 1, 0, 1997, 2,  18,2,  2,99,99, 99,  0,  0,0,1,0,0,0,0,0,0,0, 0,3, 0, 0,0,0,1,0, 0,2, 0, 1,0,0, 0, 0,0,0,0,0,2, 2,999,1998, 1, 6,322, 1
628335,1,628335010, 1, 0, 1997, 2,  22,2,  2,99,99, 99,  0,  0,0,1,0,0,0,0,0,0,0, 0,3, 0, 0,0,0,1,0, 0,0, 0, 0,0,0, 0, 0,2,0,1,0,4, 2,999,1998, 1, 6,318, 1
628335,1,628335010,-1, 1, 1997, 3,   1,2,  2,99,99, 99,  0,  0,0,0,0,0,0,0,1,0,0, 0,0, 9, 9,0,0,0,0, 0,2, 0, 1,0,0, 0, 0,0,0,0,0,2, 2,999,1998, 1, 6,311, 1
628335,1,628335010,-1, 1, 1997, 3,   8,2,  2,99,99, 99,  0,  0,0,0,0,0,0,0,1,0,0, 0,0, 9, 9,0,0,0,0, 0,2, 0, 1,0,0, 0, 0,0,0,0,0,2, 2,999,1998, 1, 6,304, 1
628335,1,628335020, 1, 1, 1997, 3,  12,2,  2,99,99, 99,  0,  0,0,1,0,0,0,0,0,0,0, 0,3, 0, 0,0,0,1,0, 0,2, 0, 1,0,0, 0, 0,0,0,0,0,2, 2,999,1998, 1, 6,300, 1
628335,1,628335020, 1, 1, 1997, 3,  15,2,  2,99,99, 99,  0,  0,0,1,0,0,0,0,0,0,0, 0,0, 9, 9,0,0,0,0, 0,2, 0, 1,0,0, 0, 0,0,0,0,0,2, 2,999,1998, 1, 6,297, 1
628335,1,628335020, 1, 1, 1997, 3,  17,2,  2,99,99, 99,  0,  0,0,1,0,0,0,0,0,0,0, 0,3, 0, 0,0,0,1,0, 0,2, 0, 1,0,0, 0, 0,0,0,0,0,2, 2,999,1998, 1, 6,295, 1
628335,1,628335020, 1, 0, 1997, 3,  20,2,  2,99,99, 99,  0,  0,0,1,0,0,0,0,0,0,0, 0,3, 0, 0,0,0,1,0, 0,2, 0, 1,0,0, 0, 0,2,0,1,0,4, 2,999,1998, 1, 6,292, 1
628335,1,628335020,-1, 1, 1997, 3,  22,2,  2,99,99, 99,  0,  0,0,0,0,0,0,0,1,0,0, 0,0, 9, 9,0,0,0,0, 0,2, 0, 1,0,0, 0, 0,0,0,0,0,2, 2,999,1998, 1, 6,290, 1
628335,1,628335020,-1, 1, 1997, 3,  29,2,  2,99,99, 99,  0,  0,0,0,0,0,0,0,1,0,0, 0,0, 9, 9,0,0,0,0, 0,2, 0, 1,0,0, 0, 0,0,0,0,0,2, 2,999,1998, 1, 6,283, 1
628335,1,628335020, 1, 1, 1997, 4,   2,2,  2,99,99, 99,  0,  0,0,1,0,0,0,0,0,0,0, 0,3, 0, 0,0,0,1,0, 0,2, 0, 1,0,0, 0, 0,0,0,0,0,2, 2,999,1998, 1, 6,279, 1
628335,1,628335020, 1, 0, 1997, 4,   5,2,  2,99,99, 99,  0,  0,0,1,0,0,0,0,0,0,0, 0,3, 0, 0,0,0,1,0, 0,2, 0, 1,0,0, 0, 0,0,0,0,0,2, 2,999,1998, 1, 6,276, 1
628335,1,628335020, 1, 0, 1997, 4,  11,2,  2,99,99, 99,  0,  0,0,1,0,0,0,0,0,0,0, 0,0, 9, 9,0,0,0,0, 0,2, 0, 1,0,0, 0, 0,0,0,0,0,2, 2,999,1998, 1, 6,270, 1
628335,1,628335020, 1, 0, 1997, 4,  12,2,  2,99,99, 99,  0,  0,0,1,0,0,0,0,0,0,0, 0,3, 0, 0,0,0,1,0, 0,2, 0, 1,0,0, 0, 0,0,0,0,0,2, 2,999,1998, 1, 6,269, 1
628335,1,628335030,-1, 1, 1997, 4,  18,2,  2,99,99, 99,  0,  0,0,0,0,0,0,0,1,0,0, 0,0, 9, 9,0,0,0,0, 0,2, 0, 1,0,0, 0, 0,0,0,0,0,2, 2,999,1998, 1, 6,263, 1
628335,1,628335030, 2, 0, 1997, 4,  19,2,  2,99,99, 99,  0,  0,0,0,1,0,0,0,0,0,0, 0,3, 0, 0,0,0,1,0, 0,2, 0, 1,0,0, 0, 0,0,0,0,0,2, 2,999,1998, 1, 6,262, 1
628335,1,628335030, 1, 0, 1997, 4,  26,2,  2,99,99, 99,  0,  0,0,1,0,0,0,0,0,0,0, 0,3, 0, 0,0,0,1,0, 0,2, 0, 1,0,0, 0, 0,0,0,0,0,2, 2,999,1998, 1, 6,255, 1
628335,1,628335030, 1, 0, 1997, 5,   3,2,  2,99,99, 99,  0,  0,0,1,0,0,0,0,0,0,0, 0,3, 0, 0,0,0,1,0, 0,2, 0, 1,0,0, 0, 0,0,0,0,0,2, 2,999,1998, 1, 6,248, 1
628335,1,628335030, 1, 1, 1997, 5,   7,2,  2,99,99, 99,  0,  0,0,1,0,0,0,0,0,0,0, 0,3, 0, 0,0,0,1,0, 0,2, 0, 1,0,0, 0, 0,0,0,0,0,2, 2,999,1998, 1, 6,244, 1
628335,1,628335030, 1, 0, 1997, 5,  10,2,  2,99,99, 99,  0,  0,0,1,0,0,0,0,0,0,0, 0,3, 0, 0,0,0,1,0, 0,2, 0, 1,0,0, 0, 0,0,0,0,0,2, 2,999,1998, 1, 6,241, 1
628335,1,628335030, 1, 0, 1997, 5,  17,2,  2,99,99, 99,  0,  0,0,1,0,0,0,0,0,0,0, 0,3, 0, 0,0,0,1,0, 0,2, 0, 1,0,0, 0, 0,0,0,0,0,2, 2,999,1998, 1, 6,234, 1
628335,1,628335030, 1, 0, 1997, 5,  24,2,  2,99,99, 99,  0,  0,0,1,0,0,0,0,0,0,0, 0,3, 0, 0,0,0,1,0, 0,2, 0, 1,0,0, 0, 0,0,0,0,0,2, 2,999,1998, 1, 6,227, 1
628335,1,628335030, 1, 0, 1997, 5,  31,2,  2,99,99, 99,  0,  0,0,1,0,0,0,0,0,0,0, 0,3, 0, 0,0,0,1,0, 0,2, 0, 1,0,0, 0, 0,0,0,0,0,2, 2,999,1998, 1, 6,220, 1
628335,1,628335030, 1, 1, 1997, 6,   5,2,  2,99,99, 99,  0,  0,0,1,0,0,0,0,0,0,0, 0,3, 0, 0,0,0,1,0, 0,2, 0, 1,0,0, 0, 0,0,0,0,0,2, 2,999,1998, 1, 6,215, 1
628335,1,628335040, 1, 1, 1997, 6,  10,2,  2,99,99, 99,  0,  0,0,1,0,0,0,0,0,0,0, 0,3, 0, 0,0,0,1,0, 0,2, 0, 1,0,0, 0, 0,0,0,0,0,2, 2,999,1998, 1, 6,210, 1
628335,1,628335040, 1, 1, 1997, 6,  19,2,  2,99,99, 99,  0,  0,0,1,0,0,0,0,0,0,0, 0,3, 0, 0,0,0,1,0, 0,2, 0, 1,0,0, 0, 0,0,0,0,0,2, 2,999,1998, 1, 6,201, 1
628335,1,628335040, 1, 0, 1997, 6,  25,2,  2,99,99, 99,  0,  0,0,1,0,0,0,0,0,0,0, 0,3, 0, 0,0,0,1,0, 0,2, 0, 1,0,0, 0, 0,0,0,0,0,2, 2,999,1998, 1, 6,195, 1
628335,1,628335040, 1, 1, 1997, 7,   2,2,  2,99,99, 99,  0,  0,0,1,0,0,0,0,0,0,0, 0,3, 0, 0,0,0,1,0, 0,2, 0, 1,0,0, 0, 0,0,0,0,0,2, 2,999,1998, 1, 6,188, 1
628335,1,628335040, 1, 0, 1997, 7,   7,2,  2,99,99, 99,  0,  0,0,1,0,0,0,0,0,0,0, 0,3, 0, 0,0,0,1,0, 0,0, 0, 0,0,0, 0, 0,2,0,1,0,4, 2,999,1998, 1, 6,183, 1
628335,1,628335040, 2, 1, 1997, 7,  17,2,  2,99,99, 99,  0,  0,0,0,1,0,0,0,0,0,0, 0,3, 0, 0,0,0,1,0, 0,2, 0, 1,0,0, 0, 0,0,0,0,0,2, 2,999,1998, 1, 6,173, 1
628335,1,628335040, 1, 1, 1997, 7,  23,2,  2,99,99, 99,  0,  0,0,1,0,0,0,0,0,0,0, 0,3, 0, 0,0,0,1,0, 0,2, 0, 1,0,0, 0, 0,0,0,0,0,2, 2,999,1998, 1, 6,167, 1
628335,1,628335040, 1, 1, 1997, 7,  31,2,  2,99,99, 99,  0,  0,0,1,0,0,0,0,0,0,0, 0,3, 0, 0,0,0,1,0, 0,2, 0, 1,0,0, 0, 0,0,0,0,0,2, 2,999,1998, 1, 6,159, 1
628335,1,628335040, 1, 1, 1997, 8,   2,2,  2,99,99, 99,  0,  0,0,1,0,0,0,0,0,0,0, 0,3, 0, 0,0,0,1,0, 0,2, 0, 1,0,0, 0, 0,0,0,0,0,2, 2,999,1998, 1, 6,157, 1
628335,1,628335040, 1, 1, 1997, 8,   5,2,  2,99,99, 99,  0,  0,0,1,0,0,0,0,0,0,0, 0,3, 0, 0,0,0,1,0, 0,2, 0, 1,0,0, 0, 0,0,0,0,0,2, 2,999,1998, 1, 6,154, 1
628335,1,628335050, 2, 1, 1997, 8,   8,2,  2,99,99, 99,  0,  0,0,0,1,0,0,0,0,0,0, 0,3, 0, 0,0,0,1,0, 0,2, 0, 1,0,0, 0, 0,0,0,0,0,2, 2,999,1998, 1, 6,151, 1
628335,1,628335050, 1, 0, 1997, 8,  12,2,  2,99,99, 99,  0,  0,0,1,0,0,0,0,0,0,0, 0,3, 0, 0,0,0,1,0, 0,2, 0, 1,0,0, 0, 0,0,0,0,0,2, 2,999,1998, 1, 6,147, 1
628335,1,628335050, 2, 0, 1997, 8,  15,2,  2,99,99, 99,  0,  0,0,0,1,0,0,0,0,0,0, 0,3, 0, 0,0,0,1,0, 0,2, 0, 1,0,0, 0, 0,0,0,0,0,2, 2,999,1998, 1, 6,144, 1
628335,1,628335050, 1, 1, 1997, 8,  19,2,  2,99,99, 99,  0,  0,0,1,0,0,0,0,0,0,0, 0,3, 0, 0,0,0,1,0, 0,2, 0, 1,0,0, 0, 0,2,0,1,0,4, 2,999,1998, 1, 6,140, 1
628335,1,628335050, 1, 1, 1997, 8,  21,2,  2,99,99, 99,  0,  0,0,1,0,0,0,0,0,0,0, 0,3, 0, 0,0,0,1,0, 0,0, 0, 0,0,0, 0, 0,2,0,1,0,4, 2,999,1998, 1, 6,138, 1
628335,1,628335050, 1, 1, 1997, 8,  30,2,  2,99,99, 99,  0,  0,0,1,0,0,0,0,0,0,0, 0,3, 0, 0,0,0,1,0, 0,0, 0, 0,0,0, 0, 0,2,0,1,0,4, 2,999,1998, 1, 6,129, 1
628335,1,628335050, 1, 1, 1997, 9,   4,2,  2,99,99, 99,  0,  0,0,1,0,0,0,0,0,0,0, 0,3, 0, 0,0,0,1,0, 0,0, 0, 0,0,0, 0, 0,2,0,1,0,4, 2,999,1998, 1, 6,124, 1
628335,1,628335050, 1, 0, 1997, 9,   8,2,  2,99,99, 99,  0,  0,0,1,0,0,0,0,0,0,0, 0,3, 0, 0,0,0,1,0, 0,2, 0, 1,0,0, 0, 0,0,0,0,0,2, 2,999,1998, 1, 6,120, 1
628335,1,628335050, 1, 0, 1997, 9,  12,2,  2,99,99, 99,  0,  0,0,1,0,0,0,0,0,0,0, 0,3, 0, 0,0,0,1,0, 0,2, 0, 1,0,0, 0, 0,0,0,0,0,2, 2,999,1998, 1, 6,116, 1
628335,1,628335050, 1, 1, 1997, 9,  23,2,  2,99,99, 99,  0,  0,0,1,0,0,0,0,0,0,0, 0,3, 0, 0,0,0,1,0, 0,2, 0, 1,0,0, 0, 0,0,0,0,0,2, 2,999,1998, 1, 6,105, 1
628335,1,628335060, 1, 1, 1997, 9,  28,2,  2,99,99, 99,  0,  0,0,1,0,0,0,0,0,0,0, 0,3, 0, 0,0,0,1,0, 0,2, 0, 1,0,0, 0, 0,0,0,0,0,2, 2,999,1998, 1, 6,100, 1
628335,1,628335060,-1, 1, 1997,10,   4,2,  2,99,99, 99,  0,  0,0,0,0,0,0,0,1,0,0, 0,0, 9, 9,0,0,0,0, 0,2, 0, 1,0,0, 0, 0,0,0,0,0,2, 2,999,1998, 1, 6, 94, 1
628335,1,628335060, 1, 1, 1997,10,  12,2,  2,99,99, 99,  0,  0,0,1,0,0,0,0,0,0,0, 0,3, 0, 0,0,0,1,0, 0,0, 0, 0,0,0, 0, 0,2,0,1,0,4, 2,999,1998, 1, 6, 86, 1
628335,1,628335060, 1, 1, 1997,10,  16,2,  2,99,99, 99,  0,  0,0,1,0,0,0,0,0,0,0, 0,3, 0, 0,0,0,1,0, 0,2, 0, 1,0,0, 0, 0,0,0,0,0,2, 2,999,1998, 1, 6, 82, 1
628335,1,628335060, 1, 1, 1997,10,  31,2,  2,99,99, 99,  0,  0,0,1,0,0,0,0,0,0,0, 0,3, 0, 0,0,0,1,0, 0,0, 0, 0,0,0, 0, 0,2,0,1,0,4, 2,999,1998, 1, 6, 67, 1
628335,1,628335060, 1, 1, 1997,11,   3,2,  2,99,99, 99,  0,  0,0,1,0,0,0,0,0,0,0, 0,3, 0, 0,0,0,1,0, 0,2, 0, 1,0,0, 0, 0,0,0,0,0,2, 2,999,1998, 1, 6, 64, 1
628335,1,628335060, 1, 1, 1997,11,   7,2,  2,99,99, 99,  0,  0,0,1,0,0,0,0,0,0,0, 0,3, 0, 0,0,0,1,0, 0,0, 0, 0,0,0, 0, 0,2,0,1,0,4, 2,999,1998, 1, 6, 60, 1
628335,1,628335060, 1, 1, 1997,11,  19,2,  2,99,99, 99,  0,  0,0,1,0,0,0,0,0,0,0, 0,3, 0, 0,0,0,1,0, 0,2, 0, 1,0,0, 0, 0,0,0,0,0,2, 2,999,1998, 1, 6, 48, 1
628335,1,628335060, 1, 1, 1997,11,  28,2,  2,99,99, 99,  0,  0,0,1,0,0,0,0,0,0,0, 0,3, 0, 0,0,0,1,0, 0,2, 0, 1,0,0, 0, 0,0,0,0,0,2, 2,999,1998, 1, 6, 39, 1
628335,1,628335060, 1, 1, 1997,12,  20,2,  2,99,99, 99,  0,  0,0,1,0,0,0,0,0,0,0, 0,3, 0, 0,0,0,1,0, 0,0, 0, 0,0,0, 0, 0,2,0,1,0,4, 2,999,1998, 1, 6, 17, 1
628335,1,628335060,-1, 1, 1997,12,  24,2,  2,99,99, 99,  0,  0,0,0,0,0,0,0,1,0,0, 0,0, 9, 9,0,0,0,0, 0,0, 0, 0,0,0, 0, 0,2,0,1,0,4, 2,999,1998, 1, 6, 13, 1
628335,1,628335070,-1, 1, 1997,12,  27,2,  2,99,99, 99,  0,  0,0,0,0,0,0,0,1,0,0, 0,0, 9, 9,0,0,0,0, 0,2, 0, 1,0,0, 0, 0,0,0,0,0,2, 2,999,1998, 1, 6, 10, 1
628347,1,628347000, 1, 0, 1997, 4,  17,2,  2,99,99, 99,  0,  0,0,1,0,0,0,0,0,0,0, 0,0, 9, 9,0,0,0,0, 0,0, 0, 0,0,0, 0, 0,2,0,1,0,4, 4,  2,1998, 1,13,271, 1
628347,1,628347000, 4, 0, 1997,11,   3,2,  1, 5,99,  2,  0,  0,0,0,0,0,1,0,0,0,0, 0,1, 3, 0,1,0,1,0, 0,2, 0, 1,0,0, 0, 0,2,0,1,0,4, 4,999,1998, 1,13, 71, 1
628465,1,628465000, 0, 0, 1997, 8,  13,2,  2,99,99, 99,  0,  0,1,0,0,0,0,0,0,0,0, 0,4, 0, 0,0,0,0,1, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 1, 41,1998, 2,19,190, 1
628465,1,628465000, 0, 0, 1997, 8,  18,2,  2,99,99, 99,  0,  0,1,0,0,0,0,0,0,0,0, 0,4, 0, 0,0,0,0,1, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 1,999,1998, 2,19,185, 1
628465,1,628465000, 1, 0, 1997, 8,  23,2,  2,99,99, 99,  0,  0,0,1,0,0,0,0,0,0,0, 0,4, 0, 0,0,0,0,1, 0,2, 0, 1,0,0, 0, 0,0,0,0,0,2, 1,999,1998, 2,19,180, 1
628465,1,628465000, 0, 0, 1997, 8,  27,2,  2,99,99, 99,  0,  0,1,0,0,0,0,0,0,0,0, 0,4, 0, 0,0,0,0,1, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 1,999,1998, 2,19,176, 1
628465,1,628465010, 1, 0, 1997, 9,  10,2,  2,99,99, 99,  0,  0,0,1,0,0,0,0,0,0,0, 0,4, 0, 0,0,0,0,1, 0,2, 0, 1,0,0, 0, 0,0,0,0,0,2, 1,999,1998, 2,19,162, 1
628465,1,628465010, 0, 0, 1997, 9,  11,2,  2,99,99, 99,  0,  0,1,0,0,0,0,0,0,0,0, 0,0, 9, 9,0,0,0,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 1,999,1998, 2,19,161, 1
628465,1,628465010, 0, 0, 1997, 9,  12,2,  2,99,99, 99,  0,  0,1,0,0,0,0,0,0,0,0, 0,0, 9, 9,0,0,0,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 1,999,1998, 2,19,160, 1
628465,1,628465010, 0, 0, 1997, 9,  13,2,  2,99,99, 99,  0,  0,1,0,0,0,0,0,0,0,0, 0,0, 9, 9,0,0,0,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 1,999,1998, 2,19,159, 1
628465,1,628465010, 0, 0, 1997, 9,  17,2,  2,99,99, 99,  0,  0,1,0,0,0,0,0,0,0,0, 0,0, 9, 9,0,0,0,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 1,999,1998, 2,19,155, 1
628465,1,628465010, 0, 0, 1997, 9,  18,2,  2,99,99, 99,  0,  0,1,0,0,0,0,0,0,0,0, 0,0, 9, 9,0,0,0,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 1,999,1998, 2,19,154, 1
628465,1,628465010, 0, 0, 1997, 9,  19,2,  2,99,99, 99,  0,  0,1,0,0,0,0,0,0,0,0, 0,0, 9, 9,0,0,0,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 1,999,1998, 2,19,153, 1
628465,1,628465010, 0, 0, 1997, 9,  23,2,  2,99,99, 99,  0,  0,1,0,0,0,0,0,0,0,0, 0,0, 9, 9,0,0,0,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 1,999,1998, 2,19,149, 1
628465,1,628465010, 1, 0, 1997, 9,  27,2,  2,99,99, 99,  0,  0,0,1,0,0,0,0,0,0,0, 0,4, 0, 0,0,0,0,1, 0,2, 0, 1,0,0, 0, 0,0,0,0,0,2, 1,999,1998, 2,19,145, 1
628465,1,628465010, 1, 0, 1997,10,   4,2,  2,99,99, 99,  0,  0,0,1,0,0,0,0,0,0,0, 0,4, 0, 0,0,0,0,1, 0,2, 0, 1,0,0, 0, 0,0,0,0,0,2, 1,999,1998, 2,19,138, 1
628465,1,628465020, 0, 0, 1997,10,   8,2,  2,99,99, 99,  0,  0,1,0,0,0,0,0,0,0,0, 0,0, 9, 9,0,0,0,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 1,999,1998, 2,19,134, 1
628465,1,628465020, 0, 0, 1997,10,  16,2,  2,99,99, 99,  0,  0,1,0,0,0,0,0,0,0,0, 0,0, 9, 9,0,0,0,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 1,999,1998, 2,19,126, 1
628465,1,628465020, 0, 0, 1997,10,  21,2,  2,99,99, 99,  0,  0,1,0,0,0,0,0,0,0,0, 0,0, 9, 9,0,0,0,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 1,999,1998, 2,19,121, 1
628465,1,628465020, 0, 0, 1997,10,  24,2,  2,99,99, 99,  0,  0,1,0,0,0,0,0,0,0,0, 0,0, 9, 9,0,0,0,0, 0,2, 0, 1,0,0, 0, 0,0,0,0,0,2, 1,999,1998, 2,19,118, 1
